PostNum,Candidate,PreNum,Pluses,Minuses,Points,Result,Saeima,Party,District,BallotsForParty
18,"Arno Sonks",6,101,207,3396,"",7,8,3,3502
1,"Ilga Kreituse",4,1434,155,4691,"",7,8,4,3412
2,"Aivars Guntis Kreituss",3,1011,168,4255,"",7,8,4,3412
3,"Tālavs Jundzis",1,752,115,4049,"",7,8,4,3412
4,"Indulis Emsis",2,632,113,3931,"",7,8,4,3412
5,"Egils Deksnis",12,435,124,3723,"",7,8,4,3412
6,"Jānis Kalviņš",5,301,111,3602,"",7,8,4,3412
7,"Pēteris Simsons",6,241,90,3563,"",7,8,4,3412
8,"Juris Āboliņš",7,255,107,3560,"",7,8,4,3412
9,"Inese Ziediņa",14,142,110,3444,"",7,8,4,3412
10,"Uldis Štoss",13,115,111,3416,"",7,8,4,3412
11,"Askolds Kļaviņš",8,112,118,3406,"",7,8,4,3412
12,"Kārlis Gudermanis",11,108,126,3394,"",7,8,4,3412
13,"Andrejs Cinis",10,99,118,3393,"",7,8,4,3412
14,"Elmars Bertrams",9,88,153,3347,"",7,8,4,3412
1,"Ilga Kreituse",1,1458,156,4548,"",7,8,5,3246
2,"Aivars Guntis Kreituss",6,856,172,3930,"",7,8,5,3246
3,"Tālavs Jundzis",3,655,68,3833,"",7,8,5,3246
4,"Guntis Eniņš",11,387,74,3559,"",7,8,5,3246
5,"Jānis Rāzna",2,385,90,3541,"",7,8,5,3246
6,"Andrejs Naglis",4,345,106,3485,"",7,8,5,3246
7,"Andris Bērziņš",7,274,74,3446,"",7,8,5,3246
8,"Reinis Ādmīdiņš",13,275,93,3428,"",7,8,5,3246
9,"Pēteris Simsons",15,202,58,3390,"",7,8,5,3246
10,"Aristids Jēkabs Lambergs",5,266,136,3376,"",7,8,5,3246
11,"Vladimirs Akimovs",9,196,107,3335,"",7,8,5,3246
12,"Jānis Kalviņš",10,151,83,3314,"",7,8,5,3246
13,"Rūta Bendere",14,140,89,3297,"",7,8,5,3246
14,"Inta Juta Viniarska",12,137,99,3284,"",7,8,5,3246
15,"Valdis Felsbergs",8,127,96,3277,"",7,8,5,3246
1,"Eduards Pāvuls",5,750,137,3915,"",7,9,1,3302
2,"Ramona Umblija",4,447,158,3591,"",7,9,1,3302
3,"Jānis Strazdiņš",2,305,134,3473,"",7,9,1,3302
4,"Vilnis Edvīns Bresis",17,311,159,3454,"",7,9,1,3302
5,"Maija Rubīna",6,290,142,3450,"",7,9,1,3302
6,"Roberts Dilba",7,283,141,3444,"",7,9,1,3302
7,"Jānis Porietis",9,271,130,3443,"",7,9,1,3302
8,"Pauls Putniņš",11,264,135,3431,"",7,9,1,3302
9,"Andris Rāviņš",14,209,133,3378,"",7,9,1,3302
10,"Imants Skrastiņš",25,221,159,3364,"",7,9,1,3302
11,"Edvīns Kide",12,182,153,3331,"",7,9,1,3302
12,"Silva Ozoliņa",22,122,114,3310,"",7,9,1,3302
13,"Juris Iesalnieks",8,144,139,3307,"",7,9,1,3302
14,"Juris Miķelsons",15,128,123,3307,"",7,9,1,3302
15,"Ojārs Spārītis",13,164,162,3304,"",7,9,1,3302
16,"Jānis Liepiņš",19,116,117,3301,"",7,9,1,3302
17,"Rūdolfs Cimdiņš",24,108,110,3300,"",7,9,1,3302
18,"Jānis Grigalis",18,97,110,3289,"",7,9,1,3302
19,"Olģerts Leščinskis",28,122,137,3287,"",7,9,1,3302
20,"Zigrida Šmite",10,116,132,3286,"",7,9,1,3302
21,"Dzintra Straume",16,98,125,3275,"",7,9,1,3302
22,"Ivars Prudāns",27,80,123,3259,"",7,9,1,3302
23,"Zigurds Eglītis",3,113,160,3255,"",7,9,1,3302
24,"Antons Vjaters",23,88,138,3252,"",7,9,1,3302
25,"Arturs Fokins",26,77,127,3252,"",7,9,1,3302
26,"Juris Rūdolfs Lange",20,78,131,3249,"",7,9,1,3302
27,"Gunārs Matisons",21,59,121,3240,"",7,9,1,3302
28,"Laimonis Strujēvičs",1,255,333,3224,"",7,9,1,3302
1,"Eduards Pāvuls",22,1516,180,9510,"",7,9,2,8174
2,"Andis Kāposts",5,1203,223,9154,"",7,9,2,8174
3,"Roberts Dilba",8,1131,316,8989,"",7,9,2,8174
4,"Edvīns Kide",11,971,200,8945,"",7,9,2,8174
5,"Visvaldis Skujiņš",3,909,180,8903,"",7,9,2,8174
6,"Andris Rāviņš",2,871,260,8785,"",7,9,2,8174
7,"Ramona Umblija",4,759,276,8657,"",7,9,2,8174
8,"Māris Niklass",10,661,245,8590,"",7,9,2,8174
9,"Viesturs Gredzens",17,620,207,8587,"",7,9,2,8174
10,"Pauls Putniņš",16,620,277,8517,"",7,9,2,8174
11,"Inesis Boķis",6,514,186,8502,"",7,9,2,8174
12,"Raitis Apalups",18,531,211,8494,"",7,9,2,8174
13,"Andris Sovers",13,496,177,8493,"",7,9,2,8174
14,"Kārlis Albergs",7,442,195,8421,"",7,9,2,8174
15,"Jānis Līpacis",12,441,201,8414,"",7,9,2,8174
16,"Kārlis Tomsons",20,411,173,8412,"",7,9,2,8174
17,"Jānis Krūmals",14,407,171,8410,"",7,9,2,8174
18,"Mētra Kalniņa",25,301,205,8270,"",7,9,2,8174
19,"Mārtiņš Andersons",19,237,167,8244,"",7,9,2,8174
20,"Juris Iesalnieks",9,220,183,8211,"",7,9,2,8174
21,"Andris Zarāns",15,189,193,8170,"",7,9,2,8174
22,"Alfrēds Greiselis",24,194,255,8113,"",7,9,2,8174
23,"Vilnis Egils Rēpelis",21,144,207,8111,"",7,9,2,8174
24,"Laimonis Strujēvičs",1,511,613,8072,"",7,9,2,8174
25,"Arkādijs Suškins",23,211,315,8070,"",7,9,2,8174
1,"Staņislavs Šķesters",5,588,144,4045,"",7,9,3,3601
2,"Leopolds Zunda",2,602,272,3931,"",7,9,3,3601
3,"Roberts Dilba",3,493,278,3816,"",7,9,3,3601
4,"Skaidrīte Pilāte",7,414,219,3796,"",7,9,3,3601
5,"Vilnis Edvīns Bresis",18,376,244,3733,"",7,9,3,3601
6,"Konstantīns Andžāns",10,306,244,3663,"",7,9,3,3601
7,"Andris Rāviņš",6,294,275,3620,"",7,9,3,3601
8,"Laimonis Strujēvičs",1,302,308,3595,"",7,9,3,3601
9,"Vitālijs Plivda",9,243,249,3595,"",7,9,3,3601
10,"Jānis Belkovskis",13,220,248,3573,"",7,9,3,3601
11,"Ramona Umblija",17,227,258,3570,"",7,9,3,3601
12,"Konstancija Kirsanova",16,212,246,3567,"",7,9,3,3601
13,"Jevgēnijs Zaščerinskis",11,205,255,3551,"",7,9,3,3601
14,"Irēna Folkmane",4,241,305,3537,"",7,9,3,3601
15,"Jānis Krievāns",12,182,246,3537,"",7,9,3,3601
16,"Jurijs Atstupens",8,177,257,3521,"",7,9,3,3601
17,"Alfrēds Greiselis",14,140,262,3479,"",7,9,3,3601
18,"Jevgēnija Kronberga",15,120,250,3471,"",7,9,3,3601
1,"Eduards Pāvuls",4,863,59,4768,"",7,9,4,3964
2,"Vilnis Edvīns Bresis",14,594,76,4482,"",7,9,4,3964
3,"Jānis Zgirskis",10,434,63,4335,"",7,9,4,3964
4,"Ramona Umblija",5,425,76,4313,"",7,9,4,3964
5,"Laimonis Strujēvičs",1,478,158,4284,"",7,9,4,3964
6,"Austris Kristapsons",12,345,52,4257,"",7,9,4,3964
7,"Andris Siliņš",11,310,48,4226,"",7,9,4,3964
8,"Juris Iesalnieks",3,322,65,4221,"",7,9,4,3964
9,"Vaira Brūdere",2,326,80,4210,"",7,9,4,3964
10,"Andris Rāviņš",6,352,111,4205,"",7,9,4,3964
11,"Ojārs Petrēvics",13,312,77,4199,"",7,9,4,3964
12,"Valdis Danenbergs",7,256,67,4153,"",7,9,4,3964
13,"Jevgēnijs Zaščerinskis",8,249,80,4133,"",7,9,4,3964
14,"Zigmunds Georgs Fīrers",9,220,80,4104,"",7,9,4,3964
1,"Eduards Pāvuls",7,1059,105,5645,"",7,9,5,4691
2,"Andris Rāviņš",3,885,109,5467,"",7,9,5,4691
3,"Vilnis Edvīns Bresis",15,841,88,5444,"",7,9,5,4691
4,"Ramona Umblija",4,504,116,5079,"",7,9,5,4691
5,"Jevgēnijs Zaščerinskis",5,504,116,5079,"",7,9,5,4691
6,"Viesturs Gredzens",11,526,145,5072,"",7,9,5,4691
7,"Alfrēds Greiselis",2,465,153,5003,"",7,9,5,4691
8,"Agris Jaunkļaviņš",6,332,111,4912,"",7,9,5,4691
9,"Laimonis Strujēvičs",1,456,267,4880,"",7,9,5,4691
10,"Dzintra Mikanovska",10,287,104,4874,"",7,9,5,4691
11,"Ģedimins Siliņš",14,276,106,4861,"",7,9,5,4691
12,"Vilis Šķērsts",9,271,109,4853,"",7,9,5,4691
13,"Ansis Grundulis",12,239,107,4823,"",7,9,5,4691
14,"Juris Iesalnieks",13,224,99,4816,"",7,9,5,4691
15,"Ņina Freiberga",8,232,129,4794,"",7,9,5,4691
1,"Andris Šķēle",1,23864,272,73380,"ievēlēts Vidzemes apgabalā",7,14,1,49788
2,"Juris Dalbiņš",3,9034,775,58047,"ievēlēts Vidzemes apgabalā",7,14,1,49788
3,"Jānis Lagzdiņš",5,7928,482,57234,"ievēlēts Vidzemes apgabalā",7,14,1,49788
4,"Vaira Paegle",2,6543,557,55774,"ievēlēta Vidzemes apgabalā",7,14,1,49788
5,"Dzintars Ābiķis",8,6638,958,55468,"ievēlēts Vidzemes apgabalā",7,14,1,49788
6,"Rihards Pīks",4,4658,1126,53320,ievēlēts,7,14,1,49788
7,"Aleksandrs Kiršteins",12,5290,2075,53003,ievēlēts,7,14,1,49788
8,"Māris Vītols",28,4652,1722,52718,ievēlēts,7,14,1,49788
9,"Jānis Škapars",10,3305,1371,51722,ievēlēts,7,14,1,49788
10,"Helēna Demakova",7,2836,1086,51538,ievēlēta,7,14,1,49788
11,"Valdis Ģīlis",6,2192,560,51420,ievēlēts,7,14,1,49788
12,"Jānis Ozoliņš",20,1620,612,50796,"",7,14,1,49788
13,"Jānis Freimanis",22,1558,657,50689,"",7,14,1,49788
14,"Valdis Jākobsons",14,1382,654,50516,"",7,14,1,49788
15,"Vineta Uškāne",9,1328,673,50443,"ievēlēta Kurzemes apgabalā",7,14,1,49788
16,"Anita Jākobsone",11,1241,641,50388,"",7,14,1,49788
17,"Žanete Vasaraudze",19,1286,718,50356,"",7,14,1,49788
18,"Māris Kaijaks",17,1092,574,50306,"",7,14,1,49788
19,"Ričards Batarags",16,1198,720,50266,"",7,14,1,49788
20,"Solvita Harbaceviča",15,1213,757,50244,"",7,14,1,49788
21,"Ina Bērziņa",25,1051,612,50227,"",7,14,1,49788
22,"Augusts Kūravs",13,945,586,50147,"",7,14,1,49788
23,"Ivars Forands",18,1027,685,50130,"",7,14,1,49788
24,"Jurģis Poriņš",27,907,568,50127,"",7,14,1,49788
25,"Artis Bergs",26,890,557,50121,"",7,14,1,49788
26,"Juta Kroiča",23,998,688,50098,"",7,14,1,49788
27,"Inga Tunste",21,980,680,50088,"",7,14,1,49788
28,"Einars Grigors",24,786,575,49999,"",7,14,1,49788
1,"Andris Šķēle",1,31290,315,96267,ievēlēts,7,14,2,65292
2,"Juris Dalbiņš",3,11121,583,75830,ievēlēts,7,14,2,65292
3,"Jānis Lagzdiņš",5,8672,477,73487,ievēlēts,7,14,2,65292
4,"Gundars Bērziņš",2,7407,536,72163,ievēlēts,7,14,2,65292
5,"Dzintars Ābiķis",8,6928,805,71415,ievēlēts,7,14,2,65292
6,"Vaira Paegle",6,5652,641,70303,ievēlēta,7,14,2,65292
7,"Kārlis Greiškalns",4,6164,1197,70259,ievēlēts,7,14,2,65292
8,"Rihards Pīks",10,4283,976,68599,"ievēlēts Rīgas apgabalā",7,14,2,65292
9,"Jānis Škapars",13,3650,1170,67772,"ievēlēts Rīgas apgabalā",7,14,2,65292
10,"Valdis Ģīlis",14,2331,579,67044,"ievēlēts Rīgas apgabalā",7,14,2,65292
11,"Atis Slakteris",12,2233,625,66900,"ievēlēts Zemgales apgabalā",7,14,2,65292
12,"Oskars Spurdziņš",9,2262,690,66864,"",7,14,2,65292
13,"Helēna Demakova",18,2430,936,66786,"ievēlēta Rīgas apgabalā",7,14,2,65292
14,"Andrejs Ceļapīters",7,2164,722,66734,"",7,14,2,65292
15,"Māris Kučinskis",17,2078,767,66603,"",7,14,2,65292
16,"Guntars Velcis",15,1717,574,66435,"",7,14,2,65292
17,"Mārtiņš Emsiņš",24,1725,612,66405,"",7,14,2,65292
18,"Valters Dambe",21,1671,574,66389,"",7,14,2,65292
19,"Igors Klapenkovs",22,1969,891,66370,"",7,14,2,65292
20,"Jēkabs Blaus",16,1795,722,66365,"",7,14,2,65292
21,"Žanete Vasaraudze",11,1713,711,66294,"",7,14,2,65292
22,"Anta Rugāte",25,3833,2920,66205,"ievēlēta Latgales apgabalā",7,14,2,65292
23,"Zigfrīds Baumanis",23,1244,592,65944,"",7,14,2,65292
24,"Solvita Harbaceviča",19,1436,820,65908,"",7,14,2,65292
25,"Nikolajs Stepanovs",20,1541,1022,65811,"",7,14,2,65292
1,"Andris Šķēle",1,6971,148,20758,"ievēlēts Vidzemes apgabalā",7,14,3,13935
2,"Gundars Bērziņš",2,1665,215,15385,"ievēlēts Vidzemes apgabalā",7,14,3,13935
3,"Jānis Lagzdiņš",18,1326,234,15027,"ievēlēts Vidzemes apgabalā",7,14,3,13935
4,"Jāzeps Šņepsts",7,1300,274,14961,ievēlēts,7,14,3,13935
5,"Anta Rugāte",3,1647,717,14865,ievēlēta,7,14,3,13935
6,"Arvīds Kucins",8,1116,290,14761,"",7,14,3,13935
7,"Rihards Pīks",5,980,287,14628,"ievēlēts Rīgas apgabalā",7,14,3,13935
8,"Monvīds Švarcs",9,960,272,14623,"",7,14,3,13935
9,"Kārlis Greiškalns",4,874,231,14578,"ievēlēts Vidzemes apgabalā",7,14,3,13935
10,"Vilmārs Stanislavs Jukna",16,920,296,14559,"",7,14,3,13935
11,"Ēvalds Pozņakovs",12,868,262,14541,"",7,14,3,13935
12,"Ņina Savčenko",15,854,354,14435,"",7,14,3,13935
13,"Guberts Svenčs",13,796,307,14424,"",7,14,3,13935
14,"Jevgeņijs Timošenko",11,830,357,14408,"",7,14,3,13935
15,"Andrejs Ceļapīters",6,699,262,14372,"",7,14,3,13935
16,"Valdis Ģīlis",14,614,248,14301,"ievēlēts Rīgas apgabalā",7,14,3,13935
17,"Vineta Uškāne",10,619,272,14282,"ievēlēta Kurzemes apgabalā",7,14,3,13935
18,"Ēriks Čaplinskis",17,607,276,14266,"",7,14,3,13935
1,"Andris Šķēle",1,20652,222,60746,"ievēlēts Vidzemes apgabalā",7,14,4,40316
2,"Jānis Lagzdiņš",2,11110,270,51156,"ievēlēts Vidzemes apgabalā",7,14,4,40316
3,"Juris Dalbiņš",3,8492,394,48414,"ievēlēts Vidzemes apgabalā",7,14,4,40316
4,"Dzintars Ābiķis",4,6557,487,46386,"ievēlēts Vidzemes apgabalā",7,14,4,40316
5,"Māris Vītols",6,5471,1270,44517,"ievēlēts Rīgas apgabalā",7,14,4,40316
6,"Silva Golde",11,3346,652,43010,ievēlēta,7,14,4,40316
7,"Mareks Segliņš",7,2763,517,42562,ievēlēts,7,14,4,40316
8,"Aivars Tiesnesis",14,2179,553,41942,ievēlēts,7,14,4,40316
9,"Vineta Uškāne",5,2052,486,41882,ievēlēta,7,14,4,40316
10,"Jēkabs Sproģis",9,2080,547,41849,ievēlēts,7,14,4,40316
11,"Edgars Zalāns",10,2001,496,41821,"",7,14,4,40316
12,"Aivars Līpiņš",12,1742,664,41394,"",7,14,4,40316
13,"Mārtiņš Bičevskis",8,1394,447,41263,"",7,14,4,40316
14,"Māris Sprindžuks",13,1321,530,41107,"",7,14,4,40316
1,"Andris Šķēle",1,18050,130,52174,"ievēlēts Vidzemes apgabalā",7,14,5,34254
2,"Juris Dalbiņš",2,7482,323,41413,"ievēlēts Vidzemes apgabalā",7,14,5,34254
3,"Dzintars Ābiķis",3,4715,424,38545,"ievēlēts Vidzemes apgabalā",7,14,5,34254
4,"Jānis Lagzdiņš",15,4534,294,38494,"ievēlēts Vidzemes apgabalā",7,14,5,34254
5,"Gundars Bērziņš",4,4604,464,38394,"ievēlēts Vidzemes apgabalā",7,14,5,34254
6,"Vaira Paegle",5,3707,390,37571,"ievēlēta Vidzemes apgabalā",7,14,5,34254
7,"Atis Slakteris",6,2958,498,36714,ievēlēts,7,14,5,34254
8,"Kārlis Greiškalns",10,2163,397,36020,"ievēlēts Vidzemes apgabalā",7,14,5,34254
9,"Jānis Esta",13,1386,476,35164,ievēlēts,7,14,5,34254
10,"Aigars Kalvītis",9,1303,465,35092,ievēlēts,7,14,5,34254
11,"Arnis Razminovičs",8,1265,442,35077,ievēlēts,7,14,5,34254
12,"Dainis Dzērvītis",11,1263,449,35068,"",7,14,5,34254
13,"Ērika Zommere",12,1385,593,35046,"",7,14,5,34254
14,"Māris Lipkins",14,1208,520,34942,"",7,14,5,34254
15,"Helmuts Čibulis",7,1052,476,34830,"",7,14,5,34254
1,"Jānis Ādamsons",2,8379,869,36340,"ievēlēts Vidzemes apgabalā",7,15,1,28830
2,"Gundars Bojārs",1,7331,528,35633,"ievēlēts Vidzemes apgabalā",7,15,1,28830
3,"Rišards Labanovskis",5,4418,546,32702,ievēlēts,7,15,1,28830
4,"Egils Baldzēns",4,2503,501,30832,ievēlēts,7,15,1,28830
5,"Imants Burvis",28,2315,671,30474,ievēlēts,7,15,1,28830
6,"Jānis Misa",12,1772,545,30057,"",7,15,1,28830
7,"Viola Lāzo",26,2261,1293,29798,"ievēlēta Vidzemes apgabalā",7,15,1,28830
8,"Leonards Barkāns",3,1595,680,29745,"",7,15,1,28830
9,"Jānis Gulbis",11,1426,656,29600,"",7,15,1,28830
10,"Andrejs Vilks",15,1138,474,29494,"",7,15,1,28830
11,"Andris Kravalis",6,1205,543,29492,"",7,15,1,28830
12,"Lidija Upmane",7,1266,611,29485,"",7,15,1,28830
13,"Leonīds Lasmanis",8,1180,528,29482,"",7,15,1,28830
14,"Arnolds Laimonis Klotiņš",22,1166,582,29414,"",7,15,1,28830
15,"Romalds Leveika",14,968,444,29354,"",7,15,1,28830
16,"Teodors Ērenštreits",17,1096,614,29312,"",7,15,1,28830
17,"Nikolajs Baranovskis",20,1018,583,29265,"",7,15,1,28830
18,"Vairis Reinholds",10,883,489,29224,"",7,15,1,28830
19,"Viesturs Pauls Karnups",18,1151,771,29210,"",7,15,1,28830
20,"Andris Strautmanis",25,823,479,29174,"",7,15,1,28830
21,"Guntars Jirgensons",16,860,528,29162,"",7,15,1,28830
22,"Osvalds Joksts",9,865,558,29137,"",7,15,1,28830
23,"Manfrēds Leontijs Šneps-Šnepe",13,758,571,29017,"",7,15,1,28830
24,"Valters Kagainis",24,721,580,28971,"",7,15,1,28830
25,"Kiprijans Trusovs",23,699,640,28889,"",7,15,1,28830
26,"Antons Kolodinskis",21,621,569,28882,"",7,15,1,28830
27,"Andrejs Prokopovičs",19,716,676,28870,"",7,15,1,28830
28,"Gatis Kamarūts",27,614,598,28846,"",7,15,1,28830
1,"Jānis Ādamsons",1,11554,612,47040,ievēlēts,7,15,2,36098
2,"Gundars Bojārs",2,9499,230,45367,ievēlēts,7,15,2,36098
3,"Viola Lāzo",7,2903,1008,37993,ievēlēta,7,15,2,36098
4,"Arnis Kalniņš",4,1961,299,37760,ievēlēts,7,15,2,36098
5,"Gunārs Freimanis",6,1720,406,37412,"",7,15,2,36098
6,"Gunārs Ozols",5,1434,355,37177,"",7,15,2,36098
7,"Nellija Zvaigzne",3,1404,405,37097,"",7,15,2,36098
8,"Jānis Ruško",13,1214,381,36931,"",7,15,2,36098
9,"Pēteris Zālītis",14,1090,295,36893,"",7,15,2,36098
10,"Osvalds Joksts",16,1118,336,36880,"",7,15,2,36098
11,"Pēteris Priede",8,1081,327,36852,"",7,15,2,36098
12,"Ruta Rabčevska",15,1126,417,36807,"",7,15,2,36098
13,"Ilgonis Šteinbergs",9,1044,351,36791,"",7,15,2,36098
14,"Valdis Mūrnieks",19,938,321,36715,"",7,15,2,36098
15,"Eduards Matisāns",10,954,345,36707,"",7,15,2,36098
16,"Jānis Gailis",23,945,380,36663,"",7,15,2,36098
17,"Jānis Mieriņš",21,868,304,36662,"",7,15,2,36098
18,"Aleksandrs Jemeļjanovs",12,993,495,36596,"",7,15,2,36098
19,"Imants Valdis Igaunis",11,822,333,36587,"",7,15,2,36098
20,"Andris Jaško",24,841,362,36577,"",7,15,2,36098
21,"Gaida Briede",22,849,378,36569,"",7,15,2,36098
22,"Dagmara Gmireka",18,883,416,36565,"",7,15,2,36098
23,"Baiba Zaičenoka",17,882,421,36559,"",7,15,2,36098
24,"Juris Ivars Čivčs",20,914,453,36559,"",7,15,2,36098
25,"Jānis Grahoļskis",25,840,451,36487,"",7,15,2,36098
1,"Jānis Ādamsons",1,5634,214,20391,"ievēlēts Vidzemes apgabalā",7,15,3,14971
2,"Gundars Bojārs",3,3614,207,18378,"ievēlēts Vidzemes apgabalā",7,15,3,14971
3,"Osvalds Zvejsalnieks",9,2008,298,16681,ievēlēts,7,15,3,14971
4,"Leonards Stašs",16,2149,450,16670,ievēlēts,7,15,3,14971
5,"Rišards Labanovskis",15,1543,260,16254,"ievēlēts Rīgas apgabalā",7,15,3,14971
6,"Valdis Lauskis",2,1717,593,16095,"",7,15,3,14971
7,"Leonīds Platacis",13,1248,275,15944,"",7,15,3,14971
8,"Antons Slišāns",17,1183,290,15864,"",7,15,3,14971
9,"Bruno Jansons",5,1151,271,15851,"",7,15,3,14971
10,"Juris Gabranovs",18,1046,302,15715,"",7,15,3,14971
11,"Irēna Ustinova",7,1066,324,15713,"",7,15,3,14971
12,"Leonards Barkāns",6,992,283,15680,"",7,15,3,14971
13,"Georgijs Gorbunovs",14,990,319,15642,"",7,15,3,14971
14,"Andrejs Dauksts",8,910,269,15612,"",7,15,3,14971
15,"Jāzeps Zeļonka",11,892,306,15557,"",7,15,3,14971
16,"Arnis Mugurēvičs",4,854,278,15547,"",7,15,3,14971
17,"Eduards Matisāns",12,802,259,15514,"",7,15,3,14971
18,"Jānis Kalnačs",10,769,256,15484,"",7,15,3,14971
1,"Gundars Bojārs",1,6084,103,25218,"ievēlēts Vidzemes apgabalā",7,15,4,19237
2,"Jānis Ādamsons",2,5919,323,24833,"ievēlēts Vidzemes apgabalā",7,15,4,19237
3,"Leons Bojārs",12,2002,149,21090,ievēlēts,7,15,4,19237
4,"Aija Barča",3,1917,261,20893,ievēlēta,7,15,4,19237
5,"Aidis Herings",5,1307,193,20351,"",7,15,4,19237
6,"Jānis Misa",13,1029,167,20099,"",7,15,4,19237
7,"Oskars Zīds",4,959,147,20049,"",7,15,4,19237
8,"Guntis Valneris",7,949,151,20035,"",7,15,4,19237
9,"Imants Kurts",8,860,167,19930,"",7,15,4,19237
10,"Romans Meinarts",10,861,173,19925,"",7,15,4,19237
11,"Uldis Līviņš",6,822,159,19900,"",7,15,4,19237
12,"Egils Rutkovskis",9,768,151,19854,"",7,15,4,19237
13,"Jānis Megnis",11,735,154,19818,"",7,15,4,19237
1,"Jānis Ādamsons",1,8517,444,31993,"ievēlēts Vidzemes apgabalā",7,15,5,23920
2,"Gundars Bojārs",2,6979,199,30700,"ievēlēts Vidzemes apgabalā",7,15,5,23920
3,"Rišards Labanovskis",3,3552,257,27215,"ievēlēts Rīgas apgabalā",7,15,5,23920
4,"Jānis Leja",15,1813,197,25536,ievēlēts,7,15,5,23920
5,"Kaspars Riekstiņš",5,1976,370,25526,ievēlēts,7,15,5,23920
6,"Jānis Čevers",7,1978,439,25459,ievēlēts,7,15,5,23920
7,"Arnis Kalniņš",4,1445,275,25090,"ievēlēts Vidzemes apgabalā",7,15,5,23920
8,"Egils Baldzēns",13,1360,279,25001,"ievēlēts Rīgas apgabalā",7,15,5,23920
9,"Pēteris Salkazanovs",9,1361,319,24962,"",7,15,5,23920
10,"Astrīda Mūrniece",10,1364,346,24938,"",7,15,5,23920
11,"Gunārs Lapa",14,1214,329,24805,"",7,15,5,23920
12,"Valerjans Vizulis",11,1161,312,24769,"",7,15,5,23920
13,"Osvalds Joksts",8,1051,314,24657,"",7,15,5,23920
14,"Aivars Prikulis",12,1017,281,24656,"",7,15,5,23920
15,"Orvils Heniņš",6,1021,300,24641,"",7,15,5,23920
1,"Guntars Krasts",2,17708,533,68926,ievēlēts,7,17,1,51751
2,"Māris Grīnblats",1,14973,882,65842,ievēlēts,7,17,1,51751
3,"Roberts Zīle",5,12503,414,63840,ievēlēts,7,17,1,51751
4,"Juris Dobelis",3,11890,1676,61965,ievēlēts,7,17,1,51751
5,"Juris Sinka",6,7537,829,58459,ievēlēts,7,17,1,51751
6,"Dzintars Rasnačs",7,6502,804,57449,ievēlēts,7,17,1,51751
7,"Dainis Stalts",27,5143,943,55951,"",7,17,1,51751
8,"Palmira Lāce",8,5317,1244,55824,"",7,17,1,51751
9,"Vladimirs Makarovs",15,5861,1950,55662,"ievēlēts Vidzemes apgabalā",7,17,1,51751
10,"Jānis Straume",4,4257,1115,54893,"ievēlēts Kurzemes apgabalā",7,17,1,51751
11,"Baiba Pētersone",12,4587,1530,54808,"",7,17,1,51751
12,"Vilnis Zariņš",19,3449,559,54641,"",7,17,1,51751
13,"Inese Vaidere",9,3454,738,54467,"",7,17,1,51751
14,"Pēteris Tabūns",11,5001,3014,53738,"ievēlēts Zemgales apgabalā",7,17,1,51751
15,"Einārs Cilinskis",28,2919,981,53689,"",7,17,1,51751
16,"Juris Galerijs Vidiņš",14,3132,1436,53447,"",7,17,1,51751
17,"Andrejs Požarnovs",13,2620,1077,53294,"ievēlēts Zemgales apgabalā",7,17,1,51751
18,"Normunds Pēterkops",10,2415,1219,52947,"",7,17,1,51751
19,"Viktors Jaksons",16,2033,880,52904,"",7,17,1,51751
20,"Agris Pīrāgs",26,1534,775,52510,"",7,17,1,51751
21,"Oļģerts Persijs Dzenītis",18,1430,819,52362,"",7,17,1,51751
22,"Harijs Osis",17,1269,729,52291,"",7,17,1,51751
23,"Egīls Romanovskis",24,1033,716,52068,"",7,17,1,51751
24,"Imārs Kiršbaums",22,1019,729,52041,"",7,17,1,51751
25,"Ralfs Birķis",23,842,677,51916,"",7,17,1,51751
26,"Jānis Liņķis",20,964,804,51911,"",7,17,1,51751
27,"Anrī Leimanis",21,882,762,51871,"",7,17,1,51751
28,"Spodris Melecis",25,762,735,51778,"",7,17,1,51751
1,"Guntars Krasts",1,14121,464,54064,"ievēlēts Rīgas apgabalā",7,17,2,40407
2,"Māris Grīnblats",2,12174,582,51999,"ievēlēts Rīgas apgabalā",7,17,2,40407
3,"Roberts Zīle",3,9928,360,49975,"ievēlēts Rīgas apgabalā",7,17,2,40407
4,"Juris Dobelis",7,8443,1126,47724,"ievēlēts Rīgas apgabalā",7,17,2,40407
5,"Imants Kalniņš",5,6071,921,45557,ievēlēts,7,17,2,40407
6,"Anna Seile",9,5945,931,45421,ievēlēta,7,17,2,40407
7,"Vladimirs Makarovs",11,5025,1258,44174,ievēlēts,7,17,2,40407
8,"Oskars Grīgs",6,3952,663,43696,ievēlēts,7,17,2,40407
9,"Aida Prēdele",14,3757,1024,43140,ievēlēta,7,17,2,40407
10,"Jānis Straume",4,3484,792,43099,"ievēlēts Kurzemes apgabalā",7,17,2,40407
11,"Juris Galerijs Vidiņš",12,2318,923,41802,"",7,17,2,40407
12,"Aigars Eniņš",15,1691,517,41581,"",7,17,2,40407
13,"Valdis Kaprālis",8,1514,628,41293,"",7,17,2,40407
14,"Elfa Sloceniece",24,1291,677,41021,"",7,17,2,40407
15,"Jānis Siliņš",25,1060,589,40878,"",7,17,2,40407
