PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
5,6,Mārtiņš,Vilde,Male,11,3,"Reformu partija",5,Zemgale,34292,2864,731,36425,""
6,10,Māris,Freimanis,Male,11,3,"Reformu partija",5,Zemgale,34292,3006,928,36370,""
7,13,Jānis,Lapiņš,Male,11,3,"Reformu partija",5,Zemgale,34292,2494,708,36078,""
8,8,Renārs,Zaļais,Male,11,3,"Reformu partija",5,Zemgale,34292,2315,863,35744,""
9,15,Jānis,Ābele,Male,11,3,"Reformu partija",5,Zemgale,34292,2250,886,35656,""
10,3,Pāvils,Jurjāns,Male,11,3,"Reformu partija",5,Zemgale,34292,2164,854,35602,""
11,5,Valerjans,Vizulis,Male,11,3,"Reformu partija",5,Zemgale,34292,2347,1121,35518,""
12,16,Kārlis,Liepiņš,Male,11,3,"Reformu partija",5,Zemgale,34292,1938,756,35474,""
13,14,Jānis,Bambis,Male,11,3,"Reformu partija",5,Zemgale,34292,1948,941,35299,""
14,12,Kristaps,Gramanis,Male,11,3,"Reformu partija",5,Zemgale,34292,1711,811,35192,""
15,17,Raimonds,Groza,Male,11,3,"Reformu partija",5,Zemgale,34292,1797,898,35191,""
16,11,Māris,Matrevics,Male,11,3,"Reformu partija",5,Zemgale,34292,1671,829,35134,""
17,18,Ruslans,Straķis,Male,11,3,"Reformu partija",5,Zemgale,34292,2048,1566,34774,""
18,9,Alla,Rjazanceva,Female,11,3,"Reformu partija",5,Zemgale,34292,2044,1700,34636,""
1,1,"Māra Viktorija",Zilgalve,Female,11,4,KDS,1,Rīga,521,75,14,582,N/A
2,2,Armands,Agrums,Male,11,4,KDS,1,Rīga,521,67,14,574,N/A
3,5,Ilmars,Lešinskis,Male,11,4,KDS,1,Rīga,521,47,15,553,N/A
4,9,Sarmīte,Janfelde,Female,11,4,KDS,1,Rīga,521,39,15,545,N/A
5,24,Voicehs,Teivāns,Male,11,4,KDS,1,Rīga,521,39,17,543,N/A
6,4,Mareks,Raups,Male,11,4,KDS,1,Rīga,521,36,15,542,N/A
7,7,Aleksandrs,Pavlovičs,Male,11,4,KDS,1,Rīga,521,39,18,542,N/A
8,3,Maija,Stefane,Female,11,4,KDS,1,Rīga,521,39,19,541,N/A
9,10,Aivars,Ušackis,Male,11,4,KDS,1,Rīga,521,34,15,540,N/A
10,8,Anita,Kokarēviča,Female,11,4,KDS,1,Rīga,521,35,17,539,N/A
11,12,Inga,Dziļuma,Female,11,4,KDS,1,Rīga,521,31,15,537,N/A
12,13,Ēvalds,Juhnēvičs,Male,11,4,KDS,1,Rīga,521,32,16,537,N/A
13,16,Lāsma,Aleksandrova,Female,11,4,KDS,1,Rīga,521,32,17,536,N/A
14,23,"Ieva Margarita",Ozola,Female,11,4,KDS,1,Rīga,521,33,18,536,N/A
15,6,Ingvars,Vijups,Male,11,4,KDS,1,Rīga,521,29,16,534,N/A
16,20,Inese,Čača,Female,11,4,KDS,1,Rīga,521,29,16,534,N/A
17,15,Ina,Koroļonoka,Female,11,4,KDS,1,Rīga,521,27,16,532,N/A
18,17,Linda,Plostniece,Female,11,4,KDS,1,Rīga,521,25,15,531,N/A
19,22,Egita,Vītola,Female,11,4,KDS,1,Rīga,521,26,16,531,N/A
20,11,Ēriks,Ziņģis,Male,11,4,KDS,1,Rīga,521,27,18,530,N/A
21,18,Svetlana,Zabrocka,Female,11,4,KDS,1,Rīga,521,23,17,527,N/A
22,19,Mārīte,Vītola,Female,11,4,KDS,1,Rīga,521,24,18,527,N/A
23,21,Aija,Mačule,Female,11,4,KDS,1,Rīga,521,24,18,527,N/A
24,14,Raivo,Meškinis,Male,11,4,KDS,1,Rīga,521,21,16,526,N/A
1,1,Ilma,Andersone,Female,11,4,KDS,2,Vidzeme,493,74,17,550,N/A
2,9,Vilis,Dzebalis,Male,11,4,KDS,2,Vidzeme,493,60,15,538,N/A
3,2,Vija,Muceniece,Female,11,4,KDS,2,Vidzeme,493,55,14,534,N/A
4,12,Signe,Avena,Female,11,4,KDS,2,Vidzeme,493,52,14,531,N/A
5,3,Iveta,Erdmane,Female,11,4,KDS,2,Vidzeme,493,50,14,529,N/A
6,7,Inta,Tetere,Female,11,4,KDS,2,Vidzeme,493,53,17,529,N/A
7,10,Arnolds,Riere,Male,11,4,KDS,2,Vidzeme,493,48,12,529,N/A
8,11,Vanda,Ozoliņa,Female,11,4,KDS,2,Vidzeme,493,48,12,529,N/A
9,6,"Vilnis Imants",Krievāns,Male,11,4,KDS,2,Vidzeme,493,48,13,528,N/A
10,8,Regina,Markuse,Female,11,4,KDS,2,Vidzeme,493,49,17,525,N/A
11,4,Astrīda,Pantele,Female,11,4,KDS,2,Vidzeme,493,42,14,521,N/A
12,13,Agneta,Vīciepa,Female,11,4,KDS,2,Vidzeme,493,42,14,521,N/A
13,5,Gaļina,Vološina,Female,11,4,KDS,2,Vidzeme,493,42,21,514,N/A
1,1,Aleksandrs,Zeimuļs-Priževoits,Male,11,4,KDS,3,Latgale,248,45,15,278,N/A
2,3,Emīlija,Strode,Female,11,4,KDS,3,Latgale,248,43,13,278,N/A
3,2,Viktors,Ceļapīters,Male,11,4,KDS,3,Latgale,248,39,10,277,N/A
4,6,Ivars,Alksnis,Male,11,4,KDS,3,Latgale,248,27,15,260,N/A
5,4,"Biruta Viktorija",Komolova,Female,11,4,KDS,3,Latgale,248,23,18,253,N/A
6,5,Ingita,Pole,Female,11,4,KDS,3,Latgale,248,21,18,251,N/A
1,1,Sandra,Briķe,Female,11,4,KDS,4,Kurzeme,383,50,17,416,N/A
2,14,Guntis,Feldmanis,Male,11,4,KDS,4,Kurzeme,383,39,9,413,N/A
3,12,Andris,Eniņš,Male,11,4,KDS,4,Kurzeme,383,39,11,411,N/A
4,6,Juris,Briķis,Male,11,4,KDS,4,Kurzeme,383,41,14,410,N/A
5,9,Arvis,Circens,Male,11,4,KDS,4,Kurzeme,383,34,8,409,N/A
6,10,Inese,Feldmane,Female,11,4,KDS,4,Kurzeme,383,33,11,405,N/A
7,7,Osvalds,Putniņš,Male,11,4,KDS,4,Kurzeme,383,32,14,401,N/A
8,4,Aija,Raudiņa,Female,11,4,KDS,4,Kurzeme,383,28,12,399,N/A
9,8,Raitis,Grīvans,Male,11,4,KDS,4,Kurzeme,383,29,14,398,N/A
10,16,Andris,Grīnis,Male,11,4,KDS,4,Kurzeme,383,23,11,395,N/A
11,2,Jurijs,Bušenieks,Male,11,4,KDS,4,Kurzeme,383,25,15,393,N/A
12,15,Mārtiņš,Dreiblathens,Male,11,4,KDS,4,Kurzeme,383,24,15,392,N/A
13,13,Valdis,Indrikovs,Male,11,4,KDS,4,Kurzeme,383,18,12,389,N/A
14,3,Romans,Nakipovs,Male,11,4,KDS,4,Kurzeme,383,24,20,387,N/A
15,5,Armands,Pauris,Male,11,4,KDS,4,Kurzeme,383,21,18,386,N/A
16,11,Juris,Konstantinovs,Male,11,4,KDS,4,Kurzeme,383,16,17,382,N/A
1,1,Dzintars,Kļava,Male,11,4,KDS,5,Zemgale,348,72,11,409,N/A
2,7,Ieva,Bērziņa,Female,11,4,KDS,5,Zemgale,348,61,11,398,N/A
3,2,Dzintars,Priede,Male,11,4,KDS,5,Zemgale,348,57,8,397,N/A
4,5,Vilis,Freimanis,Male,11,4,KDS,5,Zemgale,348,50,12,386,N/A
5,4,Ilga,Baltbārzde,Female,11,4,KDS,5,Zemgale,348,49,12,385,N/A
6,3,Ivonna,Puškareva,Female,11,4,KDS,5,Zemgale,348,48,13,383,N/A
7,6,Dainis,Stambergs,Male,11,4,KDS,5,Zemgale,348,41,13,376,N/A
1,1,Ainārs,Šlesers,Male,11,5,LPP/LC,1,Rīga,8613,5566,392,13787,N/A
2,2,Jānis,Jurkāns,Male,11,5,LPP/LC,1,Rīga,8613,2619,556,10676,N/A
3,3,Ainars,Baštiks,Male,11,5,LPP/LC,1,Rīga,8613,2023,439,10197,N/A
4,5,Andris,Bērziņš,Male,11,5,LPP/LC,1,Rīga,8613,1625,703,9535,N/A
5,12,Inta,Feldmane,Female,11,5,LPP/LC,1,Rīga,8613,871,481,9003,N/A
6,11,Jānis,Šmits,Male,11,5,LPP/LC,1,Rīga,8613,823,587,8849,N/A
7,8,Agris,Ameriks,Male,11,5,LPP/LC,1,Rīga,8613,838,695,8756,N/A
8,15,Almers,Ludviks,Male,11,5,LPP/LC,1,Rīga,8613,506,605,8514,N/A
9,7,Irina,Pētersone,Female,11,5,LPP/LC,1,Rīga,8613,550,712,8451,N/A
10,22,Juris,Upmalis,Male,11,5,LPP/LC,1,Rīga,8613,356,546,8423,N/A
11,4,Pāvels,Seļivanovs,Male,11,5,LPP/LC,1,Rīga,8613,497,744,8366,N/A
12,16,Juris,Šmits,Male,11,5,LPP/LC,1,Rīga,8613,364,624,8353,N/A
13,14,Mihails,Gavrilovs,Male,11,5,LPP/LC,1,Rīga,8613,412,738,8287,N/A
14,29,Andris,Urbāns,Male,11,5,LPP/LC,1,Rīga,8613,288,623,8278,N/A
15,32,Ilmārs,Vecvanags,Male,11,5,LPP/LC,1,Rīga,8613,255,606,8262,N/A
16,6,Lidija,Kravčenko,Female,11,5,LPP/LC,1,Rīga,8613,342,717,8238,N/A
17,24,Anete,Freiberga,Female,11,5,LPP/LC,1,Rīga,8613,241,636,8218,N/A
18,33,Anatolijs,Aļeksejenko,Male,11,5,LPP/LC,1,Rīga,8613,328,746,8195,N/A
19,10,Igors,Puntuss,Male,11,5,LPP/LC,1,Rīga,8613,243,674,8182,N/A
20,19,Henrijs,Frīdenbergs,Male,11,5,LPP/LC,1,Rīga,8613,225,660,8178,N/A
21,13,Anda,Ozola,Female,11,5,LPP/LC,1,Rīga,8613,219,658,8174,N/A
22,28,Miks,Ieviņš,Male,11,5,LPP/LC,1,Rīga,8613,195,638,8170,N/A
23,31,Matīss,Gūtmanis,Male,11,5,LPP/LC,1,Rīga,8613,195,640,8168,N/A
24,17,Maiga,Dzērvīte,Female,11,5,LPP/LC,1,Rīga,8613,225,681,8157,N/A
25,26,Guntars,Valants,Male,11,5,LPP/LC,1,Rīga,8613,159,621,8151,N/A
26,23,Nikolajs,Timofejevs,Male,11,5,LPP/LC,1,Rīga,8613,264,741,8136,N/A
27,27,Pjotrs,Aleksejevs,Male,11,5,LPP/LC,1,Rīga,8613,265,749,8129,N/A
28,9,Nadežda,Galkina,Female,11,5,LPP/LC,1,Rīga,8613,318,810,8121,N/A
29,21,Nataļja,Puško,Female,11,5,LPP/LC,1,Rīga,8613,235,750,8098,N/A
30,20,Leontijs,Morozs,Male,11,5,LPP/LC,1,Rīga,8613,207,723,8097,N/A
31,18,Narine,Abagjana,Female,11,5,LPP/LC,1,Rīga,8613,182,727,8068,N/A
32,25,Inna,Jagņuka,Female,11,5,LPP/LC,1,Rīga,8613,181,730,8064,N/A
33,30,Tatjana,Hanova-Akuļecka,Female,11,5,LPP/LC,1,Rīga,8613,180,766,8027,N/A
1,1,Andris,Bērziņš,Male,11,5,LPP/LC,2,Vidzeme,5216,1534,496,6254,N/A
2,9,Rolands,Bračs,Male,11,5,LPP/LC,2,Vidzeme,5216,434,377,5273,N/A
3,8,Vugars,Ecmanis,Male,11,5,LPP/LC,2,Vidzeme,5216,421,423,5214,N/A
4,2,Ausma,Cimdiņa,Female,11,5,LPP/LC,2,Vidzeme,5216,339,466,5089,N/A
5,7,Dzintars,Jaundžeikars,Male,11,5,LPP/LC,2,Vidzeme,5216,510,736,4990,N/A
6,3,Aina,Verze,Female,11,5,LPP/LC,2,Vidzeme,5216,303,536,4983,N/A
7,28,Andrejs,Artjomovs,Male,11,5,LPP/LC,2,Vidzeme,5216,250,511,4955,N/A
8,30,Raitis,Glāzers,Male,11,5,LPP/LC,2,Vidzeme,5216,183,455,4944,N/A
9,5,Tālis,Puķītis,Male,11,5,LPP/LC,2,Vidzeme,5216,262,538,4940,N/A
10,15,Inese,Kārkliņa,Female,11,5,LPP/LC,2,Vidzeme,5216,178,461,4933,N/A
11,4,Andrejs,Kondratjuks,Male,11,5,LPP/LC,2,Vidzeme,5216,237,550,4903,N/A
12,13,Aivars,Troska,Male,11,5,LPP/LC,2,Vidzeme,5216,169,487,4898,N/A
13,16,Valdis,Lācis,Male,11,5,LPP/LC,2,Vidzeme,5216,183,501,4898,N/A
14,14,Jānis,Vecvanags,Male,11,5,LPP/LC,2,Vidzeme,5216,145,472,4889,N/A
15,20,Zintis,Vībāns,Male,11,5,LPP/LC,2,Vidzeme,5216,136,467,4885,N/A
16,6,Anita,Kamerāde,Female,11,5,LPP/LC,2,Vidzeme,5216,163,497,4882,N/A
17,21,Dzintars,Poļaks,Male,11,5,LPP/LC,2,Vidzeme,5216,151,487,4880,N/A
18,27,Guntra,Briede,Female,11,5,LPP/LC,2,Vidzeme,5216,129,465,4880,N/A
19,18,Ņina,Polonska,Female,11,5,LPP/LC,2,Vidzeme,5216,163,500,4879,N/A
20,19,Romāns,Ližbovskis,Male,11,5,LPP/LC,2,Vidzeme,5216,146,492,4870,N/A
21,26,Rolands,Krēgers,Male,11,5,LPP/LC,2,Vidzeme,5216,123,471,4868,N/A
22,29,Andrejs,Berkuta,Male,11,5,LPP/LC,2,Vidzeme,5216,122,484,4854,N/A
23,11,Armands,Alferovs,Male,11,5,LPP/LC,2,Vidzeme,5216,129,503,4842,N/A
24,23,Anna,Matoviha,Female,11,5,LPP/LC,2,Vidzeme,5216,125,505,4836,N/A
25,24,Helmuts,Maizelis,Male,11,5,LPP/LC,2,Vidzeme,5216,91,475,4832,N/A
26,12,Valērijs,Pudenko,Male,11,5,LPP/LC,2,Vidzeme,5216,125,511,4830,N/A
27,22,Kristaps,Arbačevskis,Male,11,5,LPP/LC,2,Vidzeme,5216,98,485,4829,N/A
28,25,Natālija,Maslobojeva,Female,11,5,LPP/LC,2,Vidzeme,5216,147,537,4826,N/A
29,10,Marija,Vorobjova,Female,11,5,LPP/LC,2,Vidzeme,5216,183,575,4824,N/A
30,17,Vjačeslavs,Emburs,Male,11,5,LPP/LC,2,Vidzeme,5216,114,510,4820,N/A
1,1,Rita,Strode,Female,11,5,LPP/LC,3,Latgale,3904,1594,376,5122,N/A
2,3,Vitālijs,Aizbalts,Male,11,5,LPP/LC,3,Latgale,3904,681,438,4147,N/A
3,4,Jānis,Dukšinskis,Male,11,5,LPP/LC,3,Latgale,3904,563,439,4028,N/A
4,2,Jānis,Jukna,Male,11,5,LPP/LC,3,Latgale,3904,440,477,3867,N/A
5,5,Dmitrijs,Lukašenoks,Male,11,5,LPP/LC,3,Latgale,3904,422,466,3860,N/A
6,18,Oskars,Juhnevičs,Male,11,5,LPP/LC,3,Latgale,3904,284,411,3777,N/A
7,17,Eduards,Stalidzāns,Male,11,5,LPP/LC,3,Latgale,3904,222,387,3739,N/A
8,15,Andrejs,Naglis,Male,11,5,LPP/LC,3,Latgale,3904,236,403,3737,N/A
9,12,Jānis,Kudiņš,Male,11,5,LPP/LC,3,Latgale,3904,239,409,3734,N/A
10,6,Anatolijs,Mackevičs,Male,11,5,LPP/LC,3,Latgale,3904,295,504,3695,N/A
11,10,Jevgeņijs,Ustinskovs,Male,11,5,LPP/LC,3,Latgale,3904,232,445,3691,N/A
12,7,Aleksandrs,Vasiļjevs,Male,11,5,LPP/LC,3,Latgale,3904,255,487,3672,N/A
13,8,Karīna,Patmalniece,Female,11,5,LPP/LC,3,Latgale,3904,192,425,3671,N/A
14,11,Ināra,Zavadska,Female,11,5,LPP/LC,3,Latgale,3904,180,422,3662,N/A
15,16,Andrejs,Isakovs,Male,11,5,LPP/LC,3,Latgale,3904,171,436,3639,N/A
16,9,Vladimirs,Afanasjevs,Male,11,5,LPP/LC,3,Latgale,3904,156,442,3618,N/A
17,14,Anatolijs,Posredņikovs,Male,11,5,LPP/LC,3,Latgale,3904,162,456,3610,N/A
18,13,Aleksejs,Homutiņins,Male,11,5,LPP/LC,3,Latgale,3904,159,460,3603,N/A
1,1,Inese,Šlesere,Female,11,5,LPP/LC,4,Kurzeme,1940,843,117,2666,N/A
2,4,Aivars,Šķuburs,Male,11,5,LPP/LC,4,Kurzeme,1940,304,165,2079,N/A
3,5,Inese,Grigoruka,Female,11,5,LPP/LC,4,Kurzeme,1940,234,164,2010,N/A
4,2,Pēteris,Simsons,Male,11,5,LPP/LC,4,Kurzeme,1940,197,193,1944,N/A
5,11,Roberts,Vaitkus,Male,11,5,LPP/LC,4,Kurzeme,1940,142,170,1912,N/A
6,7,Andrējs,Gūtmanis,Male,11,5,LPP/LC,4,Kurzeme,1940,127,180,1887,N/A
7,3,Aivars,Maķevics,Male,11,5,LPP/LC,4,Kurzeme,1940,136,212,1864,N/A
8,9,Kaspars,Kronbergs,Male,11,5,LPP/LC,4,Kurzeme,1940,102,179,1863,N/A
9,16,Uldis,Vorps,Male,11,5,LPP/LC,4,Kurzeme,1940,108,185,1863,N/A
10,8,Sandis,Pūce,Male,11,5,LPP/LC,4,Kurzeme,1940,119,199,1860,N/A
11,10,Maija,Dubro,Female,11,5,LPP/LC,4,Kurzeme,1940,120,200,1860,N/A
12,15,Ģirts,Dripe,Male,11,5,LPP/LC,4,Kurzeme,1940,108,193,1855,N/A
13,13,Andrejs,Vētra,Male,11,5,LPP/LC,4,Kurzeme,1940,84,185,1839,N/A
14,12,Jānis,Baukšis,Male,11,5,LPP/LC,4,Kurzeme,1940,94,203,1831,N/A
15,14,Jānis,Ezers,Male,11,5,LPP/LC,4,Kurzeme,1940,66,180,1826,N/A
16,6,Raimonds,Ansons,Male,11,5,LPP/LC,4,Kurzeme,1940,91,211,1820,N/A
1,1,Kārlis,Greiškalns,Male,11,5,LPP/LC,5,Zemgale,2458,385,244,2599,N/A
2,2,Andris,Tomašūns,Male,11,5,LPP/LC,5,Zemgale,2458,241,214,2485,N/A
3,4,Nikolajs,Anuškevičs,Male,11,5,LPP/LC,5,Zemgale,2458,191,196,2453,N/A
4,18,Aina,Krūkle,Female,11,5,LPP/LC,5,Zemgale,2458,171,179,2450,N/A
5,3,Jevgenija,Stalidzāne,Female,11,5,LPP/LC,5,Zemgale,2458,213,225,2446,N/A
6,14,Jānis,Vanags,Male,11,5,LPP/LC,5,Zemgale,2458,170,194,2434,N/A
7,5,Rihards,Melgailis,Male,11,5,LPP/LC,5,Zemgale,2458,164,195,2427,N/A
8,10,Juris,Bobrovs,Male,11,5,LPP/LC,5,Zemgale,2458,148,202,2404,N/A
9,12,Aija,Miezīte,Female,11,5,LPP/LC,5,Zemgale,2458,141,203,2396,N/A
10,8,Andris,Baldunčiks,Male,11,5,LPP/LC,5,Zemgale,2458,133,200,2391,N/A
11,13,Māris,Narvils,Male,11,5,LPP/LC,5,Zemgale,2458,113,196,2375,N/A
12,11,Imants,Silavs,Male,11,5,LPP/LC,5,Zemgale,2458,99,190,2367,N/A
13,15,Artis,Podnieks,Male,11,5,LPP/LC,5,Zemgale,2458,88,187,2359,N/A
14,17,Vija,Kučinska,Female,11,5,LPP/LC,5,Zemgale,2458,125,224,2359,N/A
15,6,Hendriks,Besikirskis,Male,11,5,LPP/LC,5,Zemgale,2458,112,213,2357,N/A
16,9,Egils,Agarskis,Male,11,5,LPP/LC,5,Zemgale,2458,96,200,2354,N/A
17,16,Valentīns,Kukla,Male,11,5,LPP/LC,5,Zemgale,2458,103,208,2353,N/A
18,7,Aleksejs,Mackevičs,Male,11,5,LPP/LC,5,Zemgale,2458,105,211,2352,N/A
1,1,Jānis,Urbanovičs,Male,11,6,SC,1,Rīga,118079,49943,2571,165451,ievēlēts
2,2,Andrejs,Klementjevs,Male,11,6,SC,1,Rīga,118079,26094,1554,142619,ievēlēts
3,3,Artūrs,Rubiks,Male,11,6,SC,1,Rīga,118079,21227,3554,135752,ievēlēts
4,4,Boriss,Cilevičs,Male,11,6,SC,1,Rīga,118079,19601,2126,135554,ievēlēts
5,7,Nikolajs,Kabanovs,Male,11,6,SC,1,Rīga,118079,16357,2570,131866,ievēlēts
6,6,Sergejs,Mirskis,Male,11,6,SC,1,Rīga,118079,14800,3116,129763,ievēlēts
7,15,Igors,Pimenovs,Male,11,6,SC,1,Rīga,118079,12185,1735,128529,ievēlēts
8,11,Mihails,Zemļinskis,Male,11,6,SC,1,Rīga,118079,11805,2041,127843,ievēlēts
9,19,Irina,Cvetkova,Female,11,6,SC,1,Rīga,118079,9929,1609,126399,ievēlēts
10,30,Igors,Meļņikovs,Male,11,6,SC,1,Rīga,118079,9844,1799,126124,ievēlēts
11,16,Sergejs,Potapkins,Male,11,6,SC,1,Rīga,118079,9681,1642,126118,ievēlēts
12,10,Ņikita,Ņikiforovs,Male,11,6,SC,1,Rīga,118079,10020,2075,126024,ievēlēts
13,12,Igors,Zujevs,Male,11,6,SC,1,Rīga,118079,9384,1615,125848,ievēlēts
14,24,Marks,Dubovskis,Male,11,6,SC,1,Rīga,118079,10035,2334,125780,""
15,33,Aleksandrs,Vasiļjevs,Male,11,6,SC,1,Rīga,118079,8988,1315,125752,""
16,29,Larisa,Koļesņikova,Female,11,6,SC,1,Rīga,118079,8887,1551,125415,""
17,5,Egils,Rutkovskis,Male,11,6,SC,1,Rīga,118079,8912,1607,125384,""
18,26,Vladimirs,Ivanovs,Male,11,6,SC,1,Rīga,118079,8663,1443,125299,""
19,28,Jevgeņijs,Kopitovs,Male,11,6,SC,1,Rīga,118079,8700,1563,125216,""
20,22,Mihails,Černousovs,Male,11,6,SC,1,Rīga,118079,8570,1523,125126,""
21,27,Viktors,Paškovs,Male,11,6,SC,1,Rīga,118079,8458,1417,125120,""
22,14,Aleksejs,Holostovs,Male,11,6,SC,1,Rīga,118079,9090,2143,125026,""
23,17,Ludmila,Lūse,Female,11,6,SC,1,Rīga,118079,8639,1750,124968,""
24,18,Inna,Belokurova,Female,11,6,SC,1,Rīga,118079,8291,1577,124793,""
25,13,Armands,Strazds,Male,11,6,SC,1,Rīga,118079,8244,1584,124739,""
26,8,Guntars,Jirgensons,Male,11,6,SC,1,Rīga,118079,8105,1532,124652,""
27,9,Ingars,Burlaks,Male,11,6,SC,1,Rīga,118079,7902,1630,124351,""
28,31,Valentina,Volodjko,Female,11,6,SC,1,Rīga,118079,7847,1639,124287,""
29,20,Jeļena,Bačinska,Female,11,6,SC,1,Rīga,118079,7804,1693,124190,""
30,32,Aleksandrs,Apalenis,Male,11,6,SC,1,Rīga,118079,7631,1587,124123,""
31,21,Aleksandrs,Kogucs,Male,11,6,SC,1,Rīga,118079,7418,1545,123952,""
32,25,Eduards,Grubevičs,Male,11,6,SC,1,Rīga,118079,7296,1598,123777,""
33,23,Jāzeps,Kozurs,Male,11,6,SC,1,Rīga,118079,7315,1794,123600,""
1,1,Sergejs,Dolgopolovs,Male,11,6,SC,2,Vidzeme,42772,13455,1270,54957,ievēlēts
2,3,Jānis,Ādamsons,Male,11,6,SC,2,Vidzeme,42772,9090,1284,50578,ievēlēts
3,2,Ivans,Klementjevs,Male,11,6,SC,2,Vidzeme,42772,8316,1073,50015,ievēlēts
4,5,Viktors,Jakovļevs,Male,11,6,SC,2,Vidzeme,42772,3802,952,45622,ievēlēts
5,4,Aleksandrs,Sakovskis,Male,11,6,SC,2,Vidzeme,42772,3422,948,45246,ievēlēts
6,10,Ludmila,Vorobjova,Female,11,6,SC,2,Vidzeme,42772,3546,1179,45139,""
7,21,Andrejs,Jakovļevs,Male,11,6,SC,2,Vidzeme,42772,2978,882,44868,""
8,12,Darja,Kuzņecova,Female,11,6,SC,2,Vidzeme,42772,2932,1019,44685,""
9,20,Tatjana,Rezņika,Female,11,6,SC,2,Vidzeme,42772,2865,975,44662,""
10,15,Astra,Ozola,Female,11,6,SC,2,Vidzeme,42772,2843,976,44639,""
11,13,Vadims,Savkovs,Male,11,6,SC,2,Vidzeme,42772,2869,1026,44615,""
12,17,Roberts,Bogomols,Male,11,6,SC,2,Vidzeme,42772,2752,949,44575,""
13,25,Jānis,Muižnieks,Male,11,6,SC,2,Vidzeme,42772,2655,891,44536,""
14,8,Jānis,Garbovskis,Male,11,6,SC,2,Vidzeme,42772,2616,907,44481,""
15,19,Genadijs,Volodins,Male,11,6,SC,2,Vidzeme,42772,2875,1179,44468,""
16,7,Viktors,Lelis,Male,11,6,SC,2,Vidzeme,42772,2618,938,44452,""
17,24,Jānis,Āboliņš,Male,11,6,SC,2,Vidzeme,42772,2578,922,44428,""
18,23,Oksana,Suržikova,Female,11,6,SC,2,Vidzeme,42772,2647,1022,44397,""
19,9,Jānis,Nīkrencis,Male,11,6,SC,2,Vidzeme,42772,2580,1002,44350,""
20,26,Nauris,Ozols,Male,11,6,SC,2,Vidzeme,42772,2423,914,44281,""
21,27,Normunds,Aizpurs,Male,11,6,SC,2,Vidzeme,42772,2448,944,44276,""
22,30,Mitrofans,Slobodjans,Male,11,6,SC,2,Vidzeme,42772,2725,1236,44261,""
23,29,Vineta,Kalve,Female,11,6,SC,2,Vidzeme,42772,2433,976,44229,""
24,16,Dace,Zeile,Female,11,6,SC,2,Vidzeme,42772,2456,1006,44222,""
25,11,Jeļena,Toca,Female,11,6,SC,2,Vidzeme,42772,2582,1136,44218,""
26,14,Juris,Bistrakovs,Male,11,6,SC,2,Vidzeme,42772,2334,897,44209,""
27,18,Andrejs,Burvis,Male,11,6,SC,2,Vidzeme,42772,2339,961,44150,""
28,22,Lauris,Valainis,Male,11,6,SC,2,Vidzeme,42772,2203,915,44060,""
29,6,Edmunds,Visendorfs,Male,11,6,SC,2,Vidzeme,42772,2263,982,44053,""
30,28,Alens,Baibekovs,Male,11,6,SC,2,Vidzeme,42772,2172,1126,43818,""
1,3,Ivans,Ribakovs,Male,11,6,SC,3,Latgale,60784,14222,2323,72683,ievēlēts
2,1,Jānis,Tutins,Male,11,6,SC,3,Latgale,60784,12693,2518,70959,ievēlēts
3,2,Raimonds,Rubiks,Male,11,6,SC,3,Latgale,60784,10053,3027,67810,ievēlēts
4,9,Jeļena,Lazareva,Female,11,6,SC,3,Latgale,60784,7901,2570,66115,ievēlēts
5,8,Dmitrijs,Rodionovs,Male,11,6,SC,3,Latgale,60784,7686,2645,65825,ievēlēts
6,6,Aleksandrs,Jakimovs,Male,11,6,SC,3,Latgale,60784,7254,2452,65586,ievēlēts
7,5,Vladimirs,Nikonovs,Male,11,6,SC,3,Latgale,60784,7675,3001,65458,ievēlēts
8,11,Marjana,Ivanova-Jevsejeva,Female,11,6,SC,3,Latgale,60784,7209,3288,64705,ievēlēts
9,18,Oļegs,Hļebņikovs,Male,11,6,SC,3,Latgale,60784,6327,2459,64652,""
10,7,Sergejs,Fjodorovs,Male,11,6,SC,3,Latgale,60784,5967,2696,64055,""
11,4,Aleksejs,Burunovs,Male,11,6,SC,3,Latgale,60784,7923,4729,63978,""
12,16,Edgars,Kucins,Male,11,6,SC,3,Latgale,60784,5660,2676,63768,""
13,17,Lolita,Ratkeviča,Female,11,6,SC,3,Latgale,60784,5550,2728,63606,""
14,14,Viktors,Dobkevičs,Male,11,6,SC,3,Latgale,60784,5236,2467,63553,""
15,13,Pāvels,Rjazancevs,Male,11,6,SC,3,Latgale,60784,5702,2980,63506,""
16,10,Jānis,Krišāns,Male,11,6,SC,3,Latgale,60784,5336,2822,63298,""
17,12,Tatjana,Mieriņa,Female,11,6,SC,3,Latgale,60784,5057,2626,63215,""
18,15,Andrejs,Rešetņikovs,Male,11,6,SC,3,Latgale,60784,5119,2712,63191,""
1,1,Valērijs,Agešins,Male,11,6,SC,4,Kurzeme,15347,6914,494,21767,ievēlēts
2,2,Andrejs,Elksniņš,Male,11,6,SC,4,Kurzeme,15347,2563,384,17526,ievēlēts
3,5,Sergejs,Dikterjovs,Male,11,6,SC,4,Kurzeme,15347,2342,540,17149,""
