PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
8,5,Evija,Putne,Female,7,3,"Konservatīvā partija",5,Zemgale,280,16,4,292,""
9,13,Iveta,Kravinska,Female,7,3,"Konservatīvā partija",5,Zemgale,280,15,4,291,""
10,8,Laila,Brahmane,Female,7,3,"Konservatīvā partija",5,Zemgale,280,14,4,290,""
11,15,Frenks,Kuks,Male,7,3,"Konservatīvā partija",5,Zemgale,280,13,4,289,""
12,6,Juris,Tūns,Male,7,3,"Konservatīvā partija",5,Zemgale,280,12,4,288,""
13,9,Ģirts,Ūdris,Male,7,3,"Konservatīvā partija",5,Zemgale,280,12,4,288,""
14,10,Juris,Lebedoks,Male,7,3,"Konservatīvā partija",5,Zemgale,280,12,4,288,""
15,3,Ilmārs,Pilenieks,Male,7,3,"Konservatīvā partija",5,Zemgale,280,12,5,287,""
1,1,Anatolijs,Gorbunovs,Male,7,4,LC,1,Rīga,33377,11737,909,44205,"ievēlēts Vidzemes apgabalā"
2,3,Vilis,Krištopans,Male,7,4,LC,1,Rīga,33377,10957,1209,43125,"ievēlēts Vidzemes apgabalā"
3,2,Andrejs,Panteļējevs,Male,7,4,LC,1,Rīga,33377,7251,1371,39257,"ievēlēts Vidzemes apgabalā"
4,5,Ivars,Godmanis,Male,7,4,LC,1,Rīga,33377,6551,1889,38039,"ievēlēts Vidzemes apgabalā"
5,4,Kristiāna,Lībane,Female,7,4,LC,1,Rīga,33377,5535,1296,37616,"ievēlēta Vidzemes apgabalā"
6,15,Indulis,Bērziņš,Male,7,4,LC,1,Rīga,33377,4172,1016,36533,ievēlēts
7,14,Valdis,Birkavs,Male,7,4,LC,1,Rīga,33377,4858,2026,36209,"ievēlēts Vidzemes apgabalā"
8,28,Aija,Poča,Female,7,4,LC,1,Rīga,33377,3737,946,36168,"ievēlēta Latgales apgabalā"
9,6,Karina,Pētersone,Female,7,4,LC,1,Rīga,33377,2808,895,35290,ievēlēta
10,9,Jānis,Gaigals,Male,7,4,LC,1,Rīga,33377,2717,946,35148,ievēlēts
11,7,Romualds,Ražuks,Male,7,4,LC,1,Rīga,33377,2216,1419,34174,ievēlēts
12,16,Kārlis,Leiškalns,Male,7,4,LC,1,Rīga,33377,2769,2292,33854,"ievēlēts Zemgales apgabalā"
13,10,Inese,Birzniece,Female,7,4,LC,1,Rīga,33377,1278,1015,33640,""
14,26,Rolands,Repša,Male,7,4,LC,1,Rīga,33377,1200,953,33624,""
15,20,Antons,Seiksts,Male,7,4,LC,1,Rīga,33377,1263,1042,33598,"ievēlēts Latgales apgabalā"
16,18,Normunds,Rudevičs,Male,7,4,LC,1,Rīga,33377,1088,986,33479,""
17,12,Jānis,Vētra,Male,7,4,LC,1,Rīga,33377,1185,1120,33442,""
18,11,"Indra Omula",Sāmīte,Female,7,4,LC,1,Rīga,33377,1157,1141,33393,""
19,25,Andrejs,Siliņš,Male,7,4,LC,1,Rīga,33377,747,942,33182,""
20,13,Juris,Kanels,Male,7,4,LC,1,Rīga,33377,757,982,33152,""
21,23,Rauls,Renemanis,Male,7,4,LC,1,Rīga,33377,890,1148,33119,""
22,22,Aija,Matule,Female,7,4,LC,1,Rīga,33377,699,996,33080,""
23,19,Pēteris,Strubergs,Male,7,4,LC,1,Rīga,33377,638,950,33065,""
24,24,Jolanta,Zālīte,Female,7,4,LC,1,Rīga,33377,647,977,33047,""
25,27,Kārlis,Poļakovs,Male,7,4,LC,1,Rīga,33377,665,1055,32987,""
26,21,Jana,Savdona,Female,7,4,LC,1,Rīga,33377,610,1067,32920,""
27,17,Laimdota,Rone,Female,7,4,LC,1,Rīga,33377,1358,1983,32752,""
28,8,Edvīns,Inkēns,Male,7,4,LC,1,Rīga,33377,2334,3152,32559,"ievēlēts Zemgales apgabalā"
1,1,Anatolijs,Gorbunovs,Male,7,4,LC,2,Vidzeme,53288,21386,710,73964,ievēlēts
2,3,Vilis,Krištopans,Male,7,4,LC,2,Vidzeme,53288,18838,1083,71043,ievēlēts
3,4,Andrejs,Panteļējevs,Male,7,4,LC,2,Vidzeme,53288,10073,1770,61591,ievēlēts
4,6,Ivars,Godmanis,Male,7,4,LC,2,Vidzeme,53288,9336,2944,59680,ievēlēts
5,2,Kristiāna,Lībane,Female,7,4,LC,2,Vidzeme,53288,7847,1509,59626,ievēlēta
6,5,Valdis,Birkavs,Male,7,4,LC,2,Vidzeme,53288,7849,2659,58478,ievēlēts
7,15,Indulis,Bērziņš,Male,7,4,LC,2,Vidzeme,53288,5389,1175,57502,"ievēlēts Rīgas apgabalā"
8,19,Aija,Poča,Female,7,4,LC,2,Vidzeme,53288,4683,1187,56784,"ievēlēta Latgales apgabalā"
9,25,Jānis,Gaigals,Male,7,4,LC,2,Vidzeme,53288,3763,1078,55973,"ievēlēts Rīgas apgabalā"
10,9,Karina,Pētersone,Female,7,4,LC,2,Vidzeme,53288,2664,1136,54816,"ievēlēta Rīgas apgabalā"
11,7,Pēteris,Apinis,Male,7,4,LC,2,Vidzeme,53288,3083,1559,54812,""
12,14,Kārlis,Leiškalns,Male,7,4,LC,2,Vidzeme,53288,3930,2578,54640,"ievēlēts Zemgales apgabalā"
13,8,Monika,Zīle,Female,7,4,LC,2,Vidzeme,53288,2327,1399,54216,""
14,16,Edvīns,Inkēns,Male,7,4,LC,2,Vidzeme,53288,4087,3503,53872,"ievēlēts Zemgales apgabalā"
15,20,Inese,Birzniece,Female,7,4,LC,2,Vidzeme,53288,1616,1135,53769,""
16,10,Jānis,Bakmanis,Male,7,4,LC,2,Vidzeme,53288,1548,1366,53470,""
17,18,Einars,Fogelis,Male,7,4,LC,2,Vidzeme,53288,1405,1368,53325,""
18,17,Viktorija,Drāzniece,Female,7,4,LC,2,Vidzeme,53288,1370,1373,53285,""
19,21,Mariss,Andersons,Male,7,4,LC,2,Vidzeme,53288,1403,1422,53269,""
20,11,Asnāte,Ziemele,Female,7,4,LC,2,Vidzeme,53288,1058,1293,53053,""
21,24,Kārlis,Liepiņš,Male,7,4,LC,2,Vidzeme,53288,988,1225,53051,""
22,22,Armands,Kalniņš,Male,7,4,LC,2,Vidzeme,53288,887,1176,52999,""
23,13,Māris,Pūķis,Male,7,4,LC,2,Vidzeme,53288,1006,1297,52997,""
24,23,Juris,Tračums,Male,7,4,LC,2,Vidzeme,53288,959,1364,52883,""
25,12,Jānis,Uzkliņģis,Male,7,4,LC,2,Vidzeme,53288,1104,1613,52779,""
1,1,Anatolijs,Gorbunovs,Male,7,4,LC,3,Latgale,36978,16518,456,53040,"ievēlēts Vidzemes apgabalā"
2,2,Vilis,Krištopans,Male,7,4,LC,3,Latgale,36978,12699,588,49089,"ievēlēts Vidzemes apgabalā"
3,3,Andrejs,Panteļējevs,Male,7,4,LC,3,Latgale,36978,7378,1042,43314,"ievēlēts Vidzemes apgabalā"
4,4,Aija,Poča,Female,7,4,LC,3,Latgale,36978,4555,976,40557,ievēlēta
5,5,Kristiāna,Lībane,Female,7,4,LC,3,Latgale,36978,4584,1023,40539,"ievēlēta Vidzemes apgabalā"
6,15,Valdis,Birkavs,Male,7,4,LC,3,Latgale,36978,4974,1507,40445,"ievēlēts Vidzemes apgabalā"
7,11,Helēna,Soldatjonoka,Female,7,4,LC,3,Latgale,36978,3656,1375,39259,ievēlēta
8,6,Jānis,Lāčplēsis,Male,7,4,LC,3,Latgale,36978,3182,1070,39090,ievēlēts
9,12,Vanda,Kezika,Female,7,4,LC,3,Latgale,36978,3217,1201,38994,ievēlēta
10,9,Antons,Seiksts,Male,7,4,LC,3,Latgale,36978,3070,1300,38748,ievēlēts
11,7,Pēteris,Apinis,Male,7,4,LC,3,Latgale,36978,2691,1070,38599,""
12,14,Tadeušs,Ketlers,Male,7,4,LC,3,Latgale,36978,2511,1222,38267,""
13,10,Pēteris,Keišs,Male,7,4,LC,3,Latgale,36978,2322,1169,38131,""
14,8,Ilmārs,Meluškāns,Male,7,4,LC,3,Latgale,36978,2104,1276,37806,""
15,17,Ivans,Ribņikovs,Male,7,4,LC,3,Latgale,36978,2190,1407,37761,""
16,13,Viktors,Reblis,Male,7,4,LC,3,Latgale,36978,1996,1348,37626,""
17,18,Jānis,Tračums,Male,7,4,LC,3,Latgale,36978,1931,1334,37575,""
18,16,Lilita,Baško,Female,7,4,LC,3,Latgale,36978,1739,1239,37478,""
1,1,Anatolijs,Gorbunovs,Male,7,4,LC,4,Kurzeme,23934,9855,260,33529,"ievēlēts Vidzemes apgabalā"
2,4,Vilis,Krištopans,Male,7,4,LC,4,Kurzeme,23934,7708,544,31098,"ievēlēts Vidzemes apgabalā"
3,3,Andrejs,Panteļējevs,Male,7,4,LC,4,Kurzeme,23934,4623,687,27870,"ievēlēts Vidzemes apgabalā"
4,7,Ivars,Godmanis,Male,7,4,LC,4,Kurzeme,23934,4381,1186,27129,"ievēlēts Vidzemes apgabalā"
5,2,Kristiāna,Lībane,Female,7,4,LC,4,Kurzeme,23934,3719,553,27100,"ievēlēta Vidzemes apgabalā"
6,14,Valdis,Birkavs,Male,7,4,LC,4,Kurzeme,23934,3421,1073,26282,"ievēlēts Vidzemes apgabalā"
7,6,Indulis,Bērziņš,Male,7,4,LC,4,Kurzeme,23934,2385,500,25819,"ievēlēts Rīgas apgabalā"
8,11,Jānis,Gaigals,Male,7,4,LC,4,Kurzeme,23934,1710,479,25165,"ievēlēts Rīgas apgabalā"
9,9,Guntis,Dambergs,Male,7,4,LC,4,Kurzeme,23934,1331,524,24741,ievēlēts
10,8,Kārlis,Leiškalns,Male,7,4,LC,4,Kurzeme,23934,1839,1115,24658,"ievēlēts Zemgales apgabalā"
11,5,Aivars,Boja,Male,7,4,LC,4,Kurzeme,23934,1173,536,24571,ievēlēts
12,12,Linards,Muciņš,Male,7,4,LC,4,Kurzeme,23934,988,614,24308,ievēlēts
13,13,Ilmārs,Geige,Male,7,4,LC,4,Kurzeme,23934,935,636,24233,""
14,10,"Pēteris Kārlis",Elferts,Male,7,4,LC,4,Kurzeme,23934,756,529,24161,""
1,1,Anatolijs,Gorbunovs,Male,7,4,LC,5,Zemgale,25843,11015,359,36499,"ievēlēts Vidzemes apgabalā"
2,3,Vilis,Krištopans,Male,7,4,LC,5,Zemgale,25843,9820,486,35177,"ievēlēts Vidzemes apgabalā"
3,2,Andrejs,Panteļējevs,Male,7,4,LC,5,Zemgale,25843,5703,928,30618,"ievēlēts Vidzemes apgabalā"
4,4,Kristiāna,Lībane,Female,7,4,LC,5,Zemgale,25843,4426,763,29506,"ievēlēta Vidzemes apgabalā"
5,15,Indulis,Bērziņš,Male,7,4,LC,5,Zemgale,25843,2942,564,28221,"ievēlēts Rīgas apgabalā"
6,5,Kārlis,Leiškalns,Male,7,4,LC,5,Zemgale,25843,2417,1273,26987,ievēlēts
7,11,Edvīns,Inkēns,Male,7,4,LC,5,Zemgale,25843,2515,1676,26682,ievēlēts
8,7,Jānis,Bunkšs,Male,7,4,LC,5,Zemgale,25843,1266,689,26420,ievēlēts
9,6,Raitis,Vītoliņš,Male,7,4,LC,5,Zemgale,25843,1264,694,26413,""
10,8,Andris,Tomašūns,Male,7,4,LC,5,Zemgale,25843,1300,853,26290,""
11,9,Dainis,Rozenfelds,Male,7,4,LC,5,Zemgale,25843,1186,803,26226,""
12,10,Jānis,Ābele,Male,7,4,LC,5,Zemgale,25843,1016,643,26216,""
13,12,Andris,Aleksīns,Male,7,4,LC,5,Zemgale,25843,885,698,26030,""
14,13,Jānis,Kulmanis,Male,7,4,LC,5,Zemgale,25843,857,722,25978,""
15,14,Leonīds,Koindži-Ogli,Male,7,4,LC,5,Zemgale,25843,1072,1084,25831,""
1,1,Laila,Balga,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,72,15,803,""
2,7,Iluta,Lāce,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,45,11,780,""
3,2,Iveta,Nikolajeva,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,47,19,774,""
4,4,Tatjana,Rupā,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,41,15,772,""
5,3,Valda,Dreimane,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,36,15,767,""
6,15,Ilze,Kļaviņa,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,34,13,767,""
7,8,Inese,Meldere,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,34,14,766,""
8,10,Gita,Gaņģe,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,34,14,766,""
9,14,Inese,Rimkus,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,32,12,766,""
10,5,Ilga,Vecziediņa,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,30,13,763,""
11,6,Sarmīte,Zāte,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,29,13,762,""
12,12,Māra,Amoliņa,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,32,16,762,""
13,9,Dzintra,Cepīte,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,29,17,758,""
14,11,Rita,Stuģe,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,27,15,758,""
15,16,Evelīna,Dambīte,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,27,16,757,""
16,13,Zaiga,Lanka,Female,7,5,"SD sieviešu organizācija",1,Rīga,746,25,17,754,""
1,1,Laila,Balga,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,120,16,1122,""
2,2,Ilga,Vecziediņa,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,73,19,1072,""
3,3,Iveta,Nikolajeva,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,67,14,1071,""
4,5,Iluta,Lāce,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,60,18,1060,""
5,16,Māra,Amoliņa,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,54,15,1057,""
6,4,Sarmīte,Zāte,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,55,19,1054,""
7,6,Valda,Dreimane,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,54,19,1053,""
8,7,Inese,Meldere,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,50,16,1052,""
9,11,Evelīna,Dambīte,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,44,17,1045,""
10,13,Ilze,Kļaviņa,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,42,17,1043,""
11,14,Inese,Rimkus,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,42,18,1042,""
12,9,Dzintra,Cepīte,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,42,19,1041,""
13,15,Zaiga,Lanka,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,41,19,1040,""
14,8,Tatjana,Rupā,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,43,22,1039,""
15,10,Gita,Gaņģe,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,40,19,1039,""
16,12,Rita,Stuģe,Female,7,5,"SD sieviešu organizācija",2,Vidzeme,1018,39,18,1039,""
1,1,Laila,Balga,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,61,6,516,""
2,5,Iveta,Nikolajeva,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,45,5,501,""
3,4,Sarmīte,Zāte,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,37,4,494,""
4,6,Valda,Dreimane,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,41,8,494,""
5,3,Ilga,Vecziediņa,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,37,6,492,""
6,8,Inese,Meldere,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,33,5,489,""
7,7,Iluta,Lāce,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,32,5,488,""
8,14,Ilze,Kļaviņa,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,32,6,487,""
9,9,Dzintra,Cepīte,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,30,5,486,""
10,12,Rita,Stuģe,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,30,5,486,""
11,15,Māra,Amoliņa,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,28,4,485,""
12,10,Gita,Gaņģe,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,30,7,484,""
13,16,Evelīna,Dambīte,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,27,4,484,""
14,11,Inese,Rimkus,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,27,6,482,""
15,2,Tatjana,Rupā,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,28,8,481,""
16,13,Zaiga,Lanka,Female,7,5,"SD sieviešu organizācija",3,Latgale,461,25,6,480,""
1,1,Laila,Balga,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,47,4,406,""
2,2,Zaiga,Lanka,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,42,4,401,""
3,5,Iluta,Lāce,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,38,2,399,""
4,7,Inese,Meldere,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,37,2,398,""
5,13,Ilze,Kļaviņa,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,34,2,395,""
6,3,Sarmīte,Zāte,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,36,5,394,""
7,10,Tatjana,Rupā,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,33,2,394,""
8,4,Ilga,Vecziediņa,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,31,3,391,""
9,11,Inese,Rimkus,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,31,3,391,""
10,8,Valda,Dreimane,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,29,2,390,""
11,6,Iveta,Nikolajeva,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,31,6,388,""
12,9,Dzintra,Cepīte,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,27,2,388,""
13,14,Rita,Stuģe,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,28,4,387,""
14,12,Gita,Gaņģe,Female,7,5,"SD sieviešu organizācija",4,Kurzeme,363,26,4,385,""
1,1,Inese,Meldere,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,71,2,614,""
2,2,Laila,Balga,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,51,4,592,""
3,14,Ilze,Kļaviņa,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,39,2,582,""
4,3,Inese,Rimkus,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,35,3,577,""
5,4,Valda,Dreimane,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,34,3,576,""
6,5,Sarmīte,Zāte,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,33,3,575,""
7,6,Ilga,Vecziediņa,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,33,3,575,""
8,9,Iluta,Lāce,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,34,4,575,""
9,7,Iveta,Nikolajeva,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,32,4,573,""
10,15,Māra,Amoliņa,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,31,4,572,""
11,8,Tatjana,Rupā,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,29,6,568,""
12,10,Dzintra,Cepīte,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,25,3,567,""
13,11,Gita,Gaņģe,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,23,3,565,""
14,13,Zaiga,Lanka,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,23,3,565,""
15,12,Rita,Stuģe,Female,7,5,"SD sieviešu organizācija",5,Zemgale,545,21,3,563,""
1,1,Jānis,Jurkāns,Male,7,6,TSP,1,Rīga,54698,20480,491,74687,ievēlēts
2,4,Boriss,Cilevičs,Male,7,6,TSP,1,Rīga,54698,8509,664,62543,ievēlēts
3,3,Oļegs,Deņisovs,Male,7,6,TSP,1,Rīga,54698,8289,779,62208,ievēlēts
4,2,Juris,Sokolovskis,Male,7,6,TSP,1,Rīga,54698,7684,837,61545,ievēlēts
5,9,Andrejs,Klementjevs,Male,7,6,TSP,1,Rīga,54698,6895,594,60999,ievēlēts
6,13,Jakovs,Pliners,Male,7,6,TSP,1,Rīga,54698,6846,632,60912,ievēlēts
7,18,Modris,Lujāns,Male,7,6,TSP,1,Rīga,54698,7012,886,60824,ievēlēts
8,14,Tatjana,Jemeļjanova,Female,7,6,TSP,1,Rīga,54698,6139,606,60231,""
9,7,Sergejs,Dolgopolovs,Male,7,6,TSP,1,Rīga,54698,6075,580,60193,""
10,5,Ilga,Oziša,Female,7,6,TSP,1,Rīga,54698,6124,772,60050,""
11,26,Jānis,Urbanovičs,Male,7,6,TSP,1,Rīga,54698,5842,628,59912,"ievēlēts Latgales apgabalā"
12,6,Igors,Solovjovs,Male,7,6,TSP,1,Rīga,54698,6629,1462,59865,"ievēlēts Vidzemes apgabalā"
13,10,Ivans,Ivanovs,Male,7,6,TSP,1,Rīga,54698,5690,749,59639,""
14,8,Anatolijs,Iļjins,Male,7,6,TSP,1,Rīga,54698,5660,955,59403,""
15,16,Sergejs,Mirskis,Male,7,6,TSP,1,Rīga,54698,5574,965,59307,""
16,17,Gaļina,Rešina,Female,7,6,TSP,1,Rīga,54698,5132,590,59240,""
17,11,Pjotrs,Aleksejevs,Male,7,6,TSP,1,Rīga,54698,5749,1234,59213,""
18,20,Viktors,Birjukovs,Male,7,6,TSP,1,Rīga,54698,5371,860,59209,""
19,24,Olga,Poviševa,Female,7,6,TSP,1,Rīga,54698,5112,622,59188,""
20,12,Jānis,Treikals,Male,7,6,TSP,1,Rīga,54698,5185,719,59164,""
21,22,Zoja,Gorbunova,Female,7,6,TSP,1,Rīga,54698,5047,643,59102,""
22,15,Jekaterīna,Ševčuka,Female,7,6,TSP,1,Rīga,54698,5017,633,59082,""
23,19,Aleksandrs,Sakovskis,Male,7,6,TSP,1,Rīga,54698,4686,618,58766,""
24,23,Vjačeslavs,Starostins,Male,7,6,TSP,1,Rīga,54698,4855,839,58714,""
25,25,Jurijs,Dubakovs,Male,7,6,TSP,1,Rīga,54698,4737,862,58573,""
26,21,Ivans,Siņickis,Male,7,6,TSP,1,Rīga,54698,4328,602,58424,""
1,1,Jānis,Jurkāns,Male,7,6,TSP,2,Vidzeme,12844,4423,102,17165,"ievēlēts Rīgas apgabalā"
2,2,Aleksandrs,Bartaševičs,Male,7,6,TSP,2,Vidzeme,12844,1782,134,14492,"ievēlēts Latgales apgabalā"
3,9,Oļegs,Deņisovs,Male,7,6,TSP,2,Vidzeme,12844,1575,157,14262,"ievēlēts Rīgas apgabalā"
4,4,Juris,Sokolovskis,Male,7,6,TSP,2,Vidzeme,12844,1455,161,14138,"ievēlēts Rīgas apgabalā"
5,14,Andrejs,Klementjevs,Male,7,6,TSP,2,Vidzeme,12844,1348,124,14068,"ievēlēts Rīgas apgabalā"
6,8,Igors,Solovjovs,Male,7,6,TSP,2,Vidzeme,12844,1434,260,14018,ievēlēts
7,6,Jekaterīna,Ševčuka,Female,7,6,TSP,2,Vidzeme,12844,1312,167,13989,""
8,12,Aleksandrs,Golubovs,Male,7,6,TSP,2,Vidzeme,12844,1275,132,13987,"ievēlēts Latgales apgabalā"
9,13,Jānis,Urbanovičs,Male,7,6,TSP,2,Vidzeme,12844,1253,158,13939,"ievēlēts Latgales apgabalā"
10,16,Viktors,Birjukovs,Male,7,6,TSP,2,Vidzeme,12844,1222,177,13889,""
11,3,Jānis,Treikals,Male,7,6,TSP,2,Vidzeme,12844,1203,163,13884,""
12,15,Aleksandrs,Sakovskis,Male,7,6,TSP,2,Vidzeme,12844,1163,143,13864,""
13,23,Vsevolods,Fjodorovs,Male,7,6,TSP,2,Vidzeme,12844,1178,162,13860,""
14,18,Jānis,Ločmelis,Male,7,6,TSP,2,Vidzeme,12844,1189,175,13858,""
15,5,Jānis,Garbovskis,Male,7,6,TSP,2,Vidzeme,12844,1119,149,13814,""
16,7,Austris,Eglītis,Male,7,6,TSP,2,Vidzeme,12844,1087,157,13774,""
17,21,Sergejs,Mirskis,Male,7,6,TSP,2,Vidzeme,12844,1125,199,13770,""
18,11,Antoņina,Ignatāne,Female,7,6,TSP,2,Vidzeme,12844,1082,163,13763,""
19,10,Normunds,Ozoliņš,Male,7,6,TSP,2,Vidzeme,12844,1036,169,13711,""
20,17,Aivars,Dātavs,Male,7,6,TSP,2,Vidzeme,12844,961,157,13648,""
21,19,Jānis,Lapinskis,Male,7,6,TSP,2,Vidzeme,12844,936,165,13615,""
22,20,Jadviga,Stojane,Female,7,6,TSP,2,Vidzeme,12844,935,179,13600,""
23,22,Edmunds,Karaļuns,Male,7,6,TSP,2,Vidzeme,12844,870,159,13555,""
1,9,Jānis,Jurkāns,Male,7,6,TSP,3,Latgale,58239,14754,546,72447,"ievēlēts Rīgas apgabalā"
2,1,Aleksandrs,Bartaševičs,Male,7,6,TSP,3,Latgale,58239,14183,601,71821,ievēlēts
3,4,Miroslavs,Mitrofanovs,Male,7,6,TSP,3,Latgale,58239,11335,560,69014,ievēlēts
4,2,Jānis,Urbanovičs,Male,7,6,TSP,3,Latgale,58239,11333,569,69003,ievēlēts
5,3,Aleksandrs,Golubovs,Male,7,6,TSP,3,Latgale,58239,9855,462,67632,ievēlēts
6,6,Martijans,Bekasovs,Male,7,6,TSP,3,Latgale,58239,9589,654,67174,ievēlēts
7,14,Pāvels,Maksimovs,Male,7,6,TSP,3,Latgale,58239,9621,1174,66686,ievēlēts
8,8,Oļegs,Tolmačovs,Male,7,6,TSP,3,Latgale,58239,8796,484,66551,ievēlēts
9,5,Igors,Platonovs,Male,7,6,TSP,3,Latgale,58239,8805,670,66374,""
10,7,Vladimirs,Jeršovs,Male,7,6,TSP,3,Latgale,58239,8310,734,65815,""
11,10,Jevgēnijs,Krjukovs,Male,7,6,TSP,3,Latgale,58239,7868,523,65584,""
12,12,Viktors,Birjukovs,Male,7,6,TSP,3,Latgale,58239,7769,548,65460,""
13,11,Anatolijs,Iļjins,Male,7,6,TSP,3,Latgale,58239,7769,682,65326,""
14,15,Anatolijs,Mackevičs,Male,7,6,TSP,3,Latgale,58239,7488,504,65223,""
15,13,Jānis,Andrejevs,Male,7,6,TSP,3,Latgale,58239,7404,484,65159,""
16,16,Sergejs,Dolgopolovs,Male,7,6,TSP,3,Latgale,58239,6891,473,64657,""
1,1,Jānis,Jurkāns,Male,7,6,TSP,4,Kurzeme,2808,1131,37,3902,"ievēlēts Rīgas apgabalā"
2,4,Jakovs,Pliners,Male,7,6,TSP,4,Kurzeme,2808,425,47,3186,"ievēlēts Rīgas apgabalā"
3,11,Modris,Lujāns,Male,7,6,TSP,4,Kurzeme,2808,434,60,3182,"ievēlēts Rīgas apgabalā"
4,9,Ivans,Ivanovs,Male,7,6,TSP,4,Kurzeme,2808,412,44,3176,""
5,6,Jurijs,Dubakovs,Male,7,6,TSP,4,Kurzeme,2808,409,57,3160,""
6,5,Verners,Kalnītis,Male,7,6,TSP,4,Kurzeme,2808,386,45,3149,""
7,10,Olga,Poviševa,Female,7,6,TSP,4,Kurzeme,2808,389,48,3149,""
8,8,Jānis,Urbanovičs,Male,7,6,TSP,4,Kurzeme,2808,382,45,3145,"ievēlēts Latgales apgabalā"
9,3,Ilga,Oziša,Female,7,6,TSP,4,Kurzeme,2808,375,49,3134,""
10,13,Veronika,Medjaņika,Female,7,6,TSP,4,Kurzeme,2808,367,50,3125,""
11,12,Jevgenijs,Miščenko,Male,7,6,TSP,4,Kurzeme,2808,368,53,3123,""
