PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
2,2,Normunds,Grostiņš,Male,9,6,Eiroskeptiķi,5,Zemgale,625,80,5,700,""
3,1,Normunds,Mazulis,Male,9,6,Eiroskeptiķi,5,Zemgale,625,70,7,688,""
4,11,Daina,Skadiņa,Female,9,6,Eiroskeptiķi,5,Zemgale,625,40,10,655,""
5,12,Oskars,Murāns,Male,9,6,Eiroskeptiķi,5,Zemgale,625,36,8,653,""
6,14,Ieva,Volmane,Female,9,6,Eiroskeptiķi,5,Zemgale,625,34,8,651,""
7,4,Normunds,Straume,Male,9,6,Eiroskeptiķi,5,Zemgale,625,34,10,649,""
8,7,Marika,Bērziņa,Female,9,6,Eiroskeptiķi,5,Zemgale,625,33,9,649,""
9,8,Viktors,Dinēvičs,Male,9,6,Eiroskeptiķi,5,Zemgale,625,37,14,648,""
10,13,Aivars,Kratovskis,Male,9,6,Eiroskeptiķi,5,Zemgale,625,30,7,648,""
11,9,Jolanta,Leitlande,Female,9,6,Eiroskeptiķi,5,Zemgale,625,29,10,644,""
12,5,Vladislavs,Krikets,Male,9,6,Eiroskeptiķi,5,Zemgale,625,29,11,643,""
13,15,Ainārs,Vēveris,Male,9,6,Eiroskeptiķi,5,Zemgale,625,28,10,643,""
14,17,Ēriks,Karlsons,Male,9,6,Eiroskeptiķi,5,Zemgale,625,26,9,642,""
15,10,Gunta,Steinerte,Female,9,6,Eiroskeptiķi,5,Zemgale,625,27,13,639,""
16,16,Vilnis,Kurpe,Male,9,6,Eiroskeptiķi,5,Zemgale,625,23,12,636,""
17,6,Igors,Kuzmuks,Male,9,6,Eiroskeptiķi,5,Zemgale,625,26,16,635,""
1,1,Ingmārs,Līdaka,Male,9,7,ZZS,1,Rīga,25851,5899,653,31097,"ievēlēts Vidzemes apgabalā"
2,20,Mārtiņš,Roze,Male,9,7,ZZS,1,Rīga,25851,2176,622,27405,"ievēlēts Vidzemes apgabalā"
3,13,Visvaldis,Lācis,Male,9,7,ZZS,1,Rīga,25851,2117,858,27110,"ievēlēts Vidzemes apgabalā"
4,3,Andris,Bērziņš,Male,9,7,ZZS,1,Rīga,25851,2222,1049,27024,"ievēlēts Zemgales apgabalā"
5,2,Jānis,Strazdiņš,Male,9,7,ZZS,1,Rīga,25851,1817,648,27020,ievēlēts
6,4,Indulis,Emsis,Male,9,7,ZZS,1,Rīga,25851,3229,2178,26902,"ievēlēts Vidzemes apgabalā"
7,31,Raimonds,Vējonis,Male,9,7,ZZS,1,Rīga,25851,1424,692,26583,"ievēlēts Vidzemes apgabalā"
8,23,Viktors,Ščerbatihs,Male,9,7,ZZS,1,Rīga,25851,1850,1199,26502,"ievēlēts Zemgales apgabalā"
9,22,Leopolds,Ozoliņš,Male,9,7,ZZS,1,Rīga,25851,1737,1109,26479,ievēlēts
10,17,Pauls,Putniņš,Male,9,7,ZZS,1,Rīga,25851,1203,781,26273,ievēlēts
11,9,Dagnija,Staķe,Female,9,7,ZZS,1,Rīga,25851,1599,1256,26194,"ievēlēta Zemgales apgabalā"
12,19,Arvīds,Ulme,Male,9,7,ZZS,1,Rīga,25851,1173,884,26140,""
13,14,Aleksandrs,Kiršteins,Male,9,7,ZZS,1,Rīga,25851,1755,1525,26081,""
14,8,Augusts,Brigmanis,Male,9,7,ZZS,1,Rīga,25851,1458,1346,25963,"ievēlēts Kurzemes apgabalā"
15,10,Anitra,Tooma,Female,9,7,ZZS,1,Rīga,25851,668,737,25782,""
16,15,Roberts,Dilba,Male,9,7,ZZS,1,Rīga,25851,640,790,25701,""
17,32,Askolds,Kļaviņš,Male,9,7,ZZS,1,Rīga,25851,598,756,25693,""
18,16,Uģis,Rūķītis,Male,9,7,ZZS,1,Rīga,25851,707,871,25687,""
19,7,Viesturs,Silenieks,Male,9,7,ZZS,1,Rīga,25851,584,755,25680,""
20,21,Kārlis,Krēsliņš,Male,9,7,ZZS,1,Rīga,25851,465,640,25676,""
21,29,Silvija,Dreimane,Female,9,7,ZZS,1,Rīga,25851,556,786,25621,""
22,25,Valdis,Felsbergs,Male,9,7,ZZS,1,Rīga,25851,418,666,25603,""
23,26,Dainis,Porgants,Male,9,7,ZZS,1,Rīga,25851,1653,1902,25602,""
24,24,Juris,Miķelsons,Male,9,7,ZZS,1,Rīga,25851,374,651,25574,""
25,27,Aleksandrs,Zoltners,Male,9,7,ZZS,1,Rīga,25851,409,686,25574,""
26,6,Baiba,Rivža,Female,9,7,ZZS,1,Rīga,25851,1096,1387,25560,"ievēlēta Zemgales apgabalā"
27,18,Aivars,Smagars,Male,9,7,ZZS,1,Rīga,25851,387,682,25556,""
28,11,Indriķis,Putniņš,Male,9,7,ZZS,1,Rīga,25851,411,735,25527,""
29,12,Silva,Ozoliņa,Female,9,7,ZZS,1,Rīga,25851,373,705,25519,""
30,28,Rūta,Bendere,Female,9,7,ZZS,1,Rīga,25851,334,684,25501,""
31,30,Egils,Griķis,Male,9,7,ZZS,1,Rīga,25851,306,706,25451,""
32,5,Ingrīda,Ūdre,Female,9,7,ZZS,1,Rīga,25851,2158,5678,22331,""
1,19,Ingmārs,Līdaka,Male,9,7,ZZS,2,Vidzeme,44580,7338,848,51070,ievēlēts
2,27,Mārtiņš,Roze,Male,9,7,ZZS,2,Vidzeme,44580,6075,783,49872,ievēlēts
3,1,Indulis,Emsis,Male,9,7,ZZS,2,Vidzeme,44580,6813,3381,48012,ievēlēts
4,7,Raimonds,Vējonis,Male,9,7,ZZS,2,Vidzeme,44580,3306,964,46922,ievēlēts
5,3,Visvaldis,Lācis,Male,9,7,ZZS,2,Vidzeme,44580,3749,1472,46857,ievēlēts
6,12,Dagnija,Staķe,Female,9,7,ZZS,2,Vidzeme,44580,3234,1549,46265,"ievēlēta Zemgales apgabalā"
7,29,Andris,Bērziņš,Male,9,7,ZZS,2,Vidzeme,44580,2648,1130,46098,"ievēlēts Zemgales apgabalā"
8,5,Andis,Kāposts,Male,9,7,ZZS,2,Vidzeme,44580,2893,1480,45993,""
9,2,Augusts,Brigmanis,Male,9,7,ZZS,2,Vidzeme,44580,3288,1876,45992,"ievēlēts Kurzemes apgabalā"
10,4,Vilnis-Edvīns,Bresis,Male,9,7,ZZS,2,Vidzeme,44580,2975,1692,45863,""
11,15,Jānis,Strazdiņš,Male,9,7,ZZS,2,Vidzeme,44580,2049,884,45745,"ievēlēts Rīgas apgabalā"
12,25,"Guntis Jānis",Eniņš,Male,9,7,ZZS,2,Vidzeme,44580,1559,929,45210,""
13,11,Roberts,Dilba,Male,9,7,ZZS,2,Vidzeme,44580,1812,1269,45123,""
14,13,Arvīds,Ulme,Male,9,7,ZZS,2,Vidzeme,44580,1533,1239,44874,""
15,14,Baiba,Rivža,Female,9,7,ZZS,2,Vidzeme,44580,2044,1903,44721,"ievēlēta Zemgales apgabalā"
16,18,Māris,Niklass,Male,9,7,ZZS,2,Vidzeme,44580,1382,1294,44668,""
17,6,Jānis,Brengulis,Male,9,7,ZZS,2,Vidzeme,44580,1073,1009,44644,""
18,22,Anitra,Tooma,Female,9,7,ZZS,2,Vidzeme,44580,1303,1252,44631,""
19,17,Māris,Raģelis,Male,9,7,ZZS,2,Vidzeme,44580,1110,1100,44590,""
20,9,Vitauts,Staņa,Male,9,7,ZZS,2,Vidzeme,44580,1166,1254,44492,""
21,21,Kārlis,Albergs,Male,9,7,ZZS,2,Vidzeme,44580,908,997,44491,""
22,23,Dzintra,Eizenberga,Female,9,7,ZZS,2,Vidzeme,44580,747,1073,44254,""
23,10,Biruta,Eglīte,Female,9,7,ZZS,2,Vidzeme,44580,703,1051,44232,""
24,26,Indriķis,Putniņš,Male,9,7,ZZS,2,Vidzeme,44580,732,1086,44226,""
25,24,Regīna,Simsone,Female,9,7,ZZS,2,Vidzeme,44580,732,1091,44221,""
26,28,Māris,Kreilis,Male,9,7,ZZS,2,Vidzeme,44580,637,1110,44107,""
27,20,"Mārtiņš Gunārs",Bauze-Krastiņš,Male,9,7,ZZS,2,Vidzeme,44580,589,1124,44045,""
28,16,Raimonds,Gorodņičijs,Male,9,7,ZZS,2,Vidzeme,44580,527,1388,43719,""
29,8,Ingrīda,Ūdre,Female,9,7,ZZS,2,Vidzeme,44580,3216,8245,39551,""
1,4,Staņislavs,Šķesters,Male,9,7,ZZS,3,Latgale,16759,3124,509,19374,ievēlēts
2,19,Mārtiņš,Roze,Male,9,7,ZZS,3,Latgale,16759,2703,551,18911,"ievēlēts Vidzemes apgabalā"
3,7,Andris,Bērziņš,Male,9,7,ZZS,3,Latgale,16759,1790,713,17836,"ievēlēts Zemgales apgabalā"
4,6,Indulis,Emsis,Male,9,7,ZZS,3,Latgale,16759,1957,1026,17690,"ievēlēts Vidzemes apgabalā"
5,13,Dagnija,Staķe,Female,9,7,ZZS,3,Latgale,16759,1588,691,17656,"ievēlēta Zemgales apgabalā"
6,2,Augusts,Brigmanis,Male,9,7,ZZS,3,Latgale,16759,1552,755,17556,"ievēlēts Kurzemes apgabalā"
7,5,Gunārs,Upenieks,Male,9,7,ZZS,3,Latgale,16759,1493,733,17519,ievēlēts
8,8,Skaidrīte,Pilāte,Female,9,7,ZZS,3,Latgale,16759,1408,658,17509,""
9,3,Raimonds,Vējonis,Male,9,7,ZZS,3,Latgale,16759,1390,682,17467,"ievēlēts Vidzemes apgabalā"
10,1,Ingrīda,Ūdre,Female,9,7,ZZS,3,Latgale,16759,2705,2057,17407,""
11,10,Baiba,Rivža,Female,9,7,ZZS,3,Latgale,16759,1172,736,17195,"ievēlēta Zemgales apgabalā"
12,11,Viktors,Kalāns,Male,9,7,ZZS,3,Latgale,16759,1177,788,17148,""
13,14,Ināra,Ostrovska,Female,9,7,ZZS,3,Latgale,16759,1112,800,17071,""
14,17,Vitālijs,Plivda,Male,9,7,ZZS,3,Latgale,16759,801,819,16741,""
15,16,Leonīds,Maslovskis,Male,9,7,ZZS,3,Latgale,16759,809,843,16725,""
16,9,Arvīds,Ulme,Male,9,7,ZZS,3,Latgale,16759,625,712,16672,""
17,12,Biruta,Eglīte,Female,9,7,ZZS,3,Latgale,16759,579,725,16613,""
18,18,Aleksandrs,Sivaks,Male,9,7,ZZS,3,Latgale,16759,529,830,16458,""
19,15,Arkādijs,Posevins,Male,9,7,ZZS,3,Latgale,16759,510,841,16428,""
1,1,Mārtiņš,Roze,Male,9,7,ZZS,4,Kurzeme,32962,7157,719,39400,"ievēlēts Vidzemes apgabalā"
2,14,Ingmārs,Līdaka,Male,9,7,ZZS,4,Kurzeme,32962,5084,994,37052,"ievēlēts Vidzemes apgabalā"
3,9,Guntis,Blumbergs,Male,9,7,ZZS,4,Kurzeme,32962,2798,1342,34418,ievēlēts
4,15,Pēteris,Hanka,Male,9,7,ZZS,4,Kurzeme,32962,2357,942,34377,ievēlēts
5,5,Augusts,Brigmanis,Male,9,7,ZZS,4,Kurzeme,32962,2962,1553,34371,ievēlēts
6,4,Indulis,Emsis,Male,9,7,ZZS,4,Kurzeme,32962,3730,2592,34100,"ievēlēts Vidzemes apgabalā"
7,2,Gundars,Daudze,Male,9,7,ZZS,4,Kurzeme,32962,2284,1182,34064,ievēlēts
8,7,Raimonds,Vējonis,Male,9,7,ZZS,4,Kurzeme,32962,2226,1185,34003,"ievēlēts Vidzemes apgabalā"
9,16,Vilnis-Edvīns,Bresis,Male,9,7,ZZS,4,Kurzeme,32962,2518,1498,33982,""
10,17,Ilze,Buņķe,Female,9,7,ZZS,4,Kurzeme,32962,2121,1220,33863,""
11,11,Leopolds,Ozoliņš,Male,9,7,ZZS,4,Kurzeme,32962,2188,1477,33673,"ievēlēts Rīgas apgabalā"
12,6,Pēteris,Kalniņš,Male,9,7,ZZS,4,Kurzeme,32962,1618,1161,33419,""
13,13,Uldis,Rozenbergs,Male,9,7,ZZS,4,Kurzeme,32962,1629,1256,33335,""
14,12,Ārija,Jerumane,Female,9,7,ZZS,4,Kurzeme,32962,1679,1524,33117,""
15,10,Baiba,Rivža,Female,9,7,ZZS,4,Kurzeme,32962,1687,1594,33055,"ievēlēta Zemgales apgabalā"
16,8,Jānis,Abakuks,Male,9,7,ZZS,4,Kurzeme,32962,1388,1596,32754,""
17,3,Ingrīda,Ūdre,Female,9,7,ZZS,4,Kurzeme,32962,3132,5689,30405,""
1,8,Mārtiņš,Roze,Male,9,7,ZZS,5,Zemgale,31443,4406,571,35278,"ievēlēts Vidzemes apgabalā"
2,5,Dagnija,Staķe,Female,9,7,ZZS,5,Zemgale,31443,4329,932,34840,ievēlēta
3,1,Augusts,Brigmanis,Male,9,7,ZZS,5,Zemgale,31443,3636,1202,33877,"ievēlēts Kurzemes apgabalā"
4,2,Andris,Bērziņš,Male,9,7,ZZS,5,Zemgale,31443,2942,886,33499,ievēlēts
5,18,Viktors,Ščerbatihs,Male,9,7,ZZS,5,Zemgale,31443,3128,1230,33341,ievēlēts
6,3,Indulis,Emsis,Male,9,7,ZZS,5,Zemgale,31443,3888,2007,33324,"ievēlēts Vidzemes apgabalā"
7,7,Baiba,Rivža,Female,9,7,ZZS,5,Zemgale,31443,2737,1112,33068,ievēlēta
8,4,Vilnis-Edvīns,Bresis,Male,9,7,ZZS,5,Zemgale,31443,2563,1061,32945,""
9,11,Uldis,Augulis,Male,9,7,ZZS,5,Zemgale,31443,1139,717,31865,""
10,14,Andrejs,Spridzāns,Male,9,7,ZZS,5,Zemgale,31443,1134,795,31782,""
11,15,Ligita,Silaraupa,Female,9,7,ZZS,5,Zemgale,31443,1084,813,31714,""
12,13,Juris,Cielavs,Male,9,7,ZZS,5,Zemgale,31443,998,781,31660,""
13,9,Biruta,Eglīte,Female,9,7,ZZS,5,Zemgale,31443,839,733,31549,""
14,17,Andrejs,Staķis,Male,9,7,ZZS,5,Zemgale,31443,1108,1036,31515,""
15,12,Raitis,Penkevics,Male,9,7,ZZS,5,Zemgale,31443,826,798,31471,""
16,6,Rūta,Bendere,Female,9,7,ZZS,5,Zemgale,31443,666,740,31369,""
17,16,Lelde,Jakupāne,Female,9,7,ZZS,5,Zemgale,31443,694,856,31281,""
18,10,Ingrīda,Ūdre,Female,9,7,ZZS,5,Zemgale,31443,2454,4556,29341,""
1,1,Ilmārs,Ančāns,Male,9,8,"Mūsu zeme",1,Rīga,478,150,18,610,""
2,18,Zigurds,Strīķis,Male,9,8,"Mūsu zeme",1,Rīga,478,23,14,487,""
3,20,Valdis,Šteins,Male,9,8,"Mūsu zeme",1,Rīga,478,22,13,487,""
4,7,Aldis,Strapcāns,Male,9,8,"Mūsu zeme",1,Rīga,478,25,17,486,""
5,29,Gustavs,Kalniņš,Male,9,8,"Mūsu zeme",1,Rīga,478,22,15,485,""
6,13,Arvīds,Kļavinskis,Male,9,8,"Mūsu zeme",1,Rīga,478,22,18,482,""
7,21,Miervaldis,Kaņeps,Male,9,8,"Mūsu zeme",1,Rīga,478,20,17,481,""
8,3,Guntis,Valneris,Male,9,8,"Mūsu zeme",1,Rīga,478,20,18,480,""
9,31,Andrejs,Strušels,Male,9,8,"Mūsu zeme",1,Rīga,478,15,13,480,""
10,22,Ligita,Leja,Female,9,8,"Mūsu zeme",1,Rīga,478,16,15,479,""
11,2,Ivars,Brīvers,Male,9,8,"Mūsu zeme",1,Rīga,478,22,22,478,""
12,26,Smaida,Eglīte,Female,9,8,"Mūsu zeme",1,Rīga,478,17,17,478,""
13,10,Māra,Mortuzāne,Female,9,8,"Mūsu zeme",1,Rīga,478,18,19,477,""
14,5,Andris,Mednis,Male,9,8,"Mūsu zeme",1,Rīga,478,17,19,476,""
15,12,Felicita,Briņķe,Female,9,8,"Mūsu zeme",1,Rīga,478,13,16,475,""
16,9,Ivars,Zariņš,Male,9,8,"Mūsu zeme",1,Rīga,478,12,16,474,""
17,11,Linda,Ābele,Female,9,8,"Mūsu zeme",1,Rīga,478,15,19,474,""
18,23,"Andris Jānis",Mazburšs,Male,9,8,"Mūsu zeme",1,Rīga,478,14,18,474,""
19,14,Olga,Šulca,Female,9,8,"Mūsu zeme",1,Rīga,478,9,15,472,""
20,6,Sarmīte,Jēgere,Female,9,8,"Mūsu zeme",1,Rīga,478,18,25,471,""
21,25,Dzintra,Putniņa,Female,9,8,"Mūsu zeme",1,Rīga,478,10,18,470,""
22,30,Gunārs,Bremanis,Male,9,8,"Mūsu zeme",1,Rīga,478,7,15,470,""
23,8,Māra,Līce,Female,9,8,"Mūsu zeme",1,Rīga,478,11,20,469,""
24,27,Katrīna,Vīksniņa,Female,9,8,"Mūsu zeme",1,Rīga,478,9,18,469,""
25,17,Ināra,Roziņa,Female,9,8,"Mūsu zeme",1,Rīga,478,6,17,467,""
26,24,Jānis,Rozītis,Male,9,8,"Mūsu zeme",1,Rīga,478,4,15,467,""
27,15,Mareks,Žebers,Male,9,8,"Mūsu zeme",1,Rīga,478,10,22,466,""
28,4,Jānis,Vitkovskis,Male,9,8,"Mūsu zeme",1,Rīga,478,9,22,465,""
29,19,Judīte,Eglīte,Female,9,8,"Mūsu zeme",1,Rīga,478,5,18,465,""
30,16,Andrejs,Ušackis,Male,9,8,"Mūsu zeme",1,Rīga,478,9,23,464,""
31,28,Jānis,Vilcāns,Male,9,8,"Mūsu zeme",1,Rīga,478,5,19,464,""
1,1,Ilmārs,Ančāns,Male,9,8,"Mūsu zeme",2,Vidzeme,648,231,18,861,""
2,2,Valdis,Šteins,Male,9,8,"Mūsu zeme",2,Vidzeme,648,45,21,672,""
3,19,Ligita,Leja,Female,9,8,"Mūsu zeme",2,Vidzeme,648,35,14,669,""
4,3,Laimdota,Andersone,Female,9,8,"Mūsu zeme",2,Vidzeme,648,40,22,666,""
5,5,Ivars,Zariņš,Male,9,8,"Mūsu zeme",2,Vidzeme,648,34,20,662,""
6,7,Māra,Līce,Female,9,8,"Mūsu zeme",2,Vidzeme,648,32,20,660,""
7,28,Aldis,Strapcāns,Male,9,8,"Mūsu zeme",2,Vidzeme,648,26,14,660,""
8,4,Guntis,Valneris,Male,9,8,"Mūsu zeme",2,Vidzeme,648,29,18,659,""
9,23,Andrejs,Strušels,Male,9,8,"Mūsu zeme",2,Vidzeme,648,27,16,659,""
10,14,Māris,Šulcs,Male,9,8,"Mūsu zeme",2,Vidzeme,648,27,17,658,""
11,20,Felicita,Briņķe,Female,9,8,"Mūsu zeme",2,Vidzeme,648,26,16,658,""
12,21,Andris,Mednis,Male,9,8,"Mūsu zeme",2,Vidzeme,648,27,17,658,""
13,16,Sarmīte,Jēgere,Female,9,8,"Mūsu zeme",2,Vidzeme,648,24,15,657,""
14,11,"Jānis Imants",Birzkops,Male,9,8,"Mūsu zeme",2,Vidzeme,648,23,15,656,""
15,15,Andrejs,Ušackis,Male,9,8,"Mūsu zeme",2,Vidzeme,648,25,18,655,""
16,12,Linda,Ābele,Female,9,8,"Mūsu zeme",2,Vidzeme,648,21,15,654,""
17,25,Auseklis,Bielais,Male,9,8,"Mūsu zeme",2,Vidzeme,648,22,16,654,""
18,8,Jānis,Rozītis,Male,9,8,"Mūsu zeme",2,Vidzeme,648,20,16,652,""
19,26,Zigurds,Strīķis,Male,9,8,"Mūsu zeme",2,Vidzeme,648,20,16,652,""
20,9,Jānis,Vitkovskis,Male,9,8,"Mūsu zeme",2,Vidzeme,648,28,26,650,""
21,18,Arvīds,Kļavinskis,Male,9,8,"Mūsu zeme",2,Vidzeme,648,21,19,650,""
22,24,Miervaldis,Kaņeps,Male,9,8,"Mūsu zeme",2,Vidzeme,648,19,17,650,""
23,27,Uldis,Priede,Male,9,8,"Mūsu zeme",2,Vidzeme,648,17,16,649,""
24,22,Ināra,Roziņa,Female,9,8,"Mūsu zeme",2,Vidzeme,648,17,17,648,""
25,10,Ģirts,Vilims,Male,9,8,"Mūsu zeme",2,Vidzeme,648,21,22,647,""
26,13,Ivars,Brīvers,Male,9,8,"Mūsu zeme",2,Vidzeme,648,25,27,646,""
27,17,Gustavs,Kalniņš,Male,9,8,"Mūsu zeme",2,Vidzeme,648,24,26,646,""
28,6,Mareks,Žebers,Male,9,8,"Mūsu zeme",2,Vidzeme,648,18,26,640,""
1,1,Ilmārs,Ančāns,Male,9,8,"Mūsu zeme",3,Latgale,361,67,8,420,""
2,11,Aivars,Arnicāns,Male,9,8,"Mūsu zeme",3,Latgale,361,44,11,394,""
3,2,Andrejs,Strušels,Male,9,8,"Mūsu zeme",3,Latgale,361,43,15,389,""
4,3,Rita,Kokare,Female,9,8,"Mūsu zeme",3,Latgale,361,39,12,388,""
5,4,Modris,Karpovs,Male,9,8,"Mūsu zeme",3,Latgale,361,36,12,385,""
6,7,Antons,Arnicāns,Male,9,8,"Mūsu zeme",3,Latgale,361,34,13,382,""
7,9,Rita,Gudrenika,Female,9,8,"Mūsu zeme",3,Latgale,361,25,10,376,""
8,10,Dzintra,Priževoite,Female,9,8,"Mūsu zeme",3,Latgale,361,25,14,372,""
9,8,Andrejs,Ušackis,Male,9,8,"Mūsu zeme",3,Latgale,361,23,13,371,""
10,13,Aldis,Strapcāns,Male,9,8,"Mūsu zeme",3,Latgale,361,22,13,370,""
11,15,Valdis,Šteins,Male,9,8,"Mūsu zeme",3,Latgale,361,23,14,370,""
12,6,Gvido,Sležis,Male,9,8,"Mūsu zeme",3,Latgale,361,22,14,369,""
13,17,"Vilis Mīlvars",Liniņš,Male,9,8,"Mūsu zeme",3,Latgale,361,18,12,367,""
14,19,Gustavs,Kalniņš,Male,9,8,"Mūsu zeme",3,Latgale,361,16,10,367,""
15,12,Evija,Neilande,Female,9,8,"Mūsu zeme",3,Latgale,361,17,13,365,""
16,16,Miervaldis,Kaņeps,Male,9,8,"Mūsu zeme",3,Latgale,361,16,12,365,""
17,14,Ivars,Brīvers,Male,9,8,"Mūsu zeme",3,Latgale,361,15,13,363,""
18,5,Māra,Mortuzāne,Female,9,8,"Mūsu zeme",3,Latgale,361,28,27,362,""
19,18,Zigurds,Strīķis,Male,9,8,"Mūsu zeme",3,Latgale,361,14,14,361,""
1,1,Ilmārs,Ančāns,Male,9,8,"Mūsu zeme",4,Kurzeme,204,57,8,253,""
2,2,"Jānis Imants",Birzkops,Male,9,8,"Mūsu zeme",4,Kurzeme,204,22,8,218,""
3,5,Sarmīte,Jēgere,Female,9,8,"Mūsu zeme",4,Kurzeme,204,15,5,214,""
4,15,Auseklis,Bielais,Male,9,8,"Mūsu zeme",4,Kurzeme,204,15,6,213,""
5,3,Guntis,Valneris,Male,9,8,"Mūsu zeme",4,Kurzeme,204,14,8,210,""
6,11,"Andris Jānis",Mazburšs,Male,9,8,"Mūsu zeme",4,Kurzeme,204,11,5,210,""
7,16,Gvido,Sležis,Male,9,8,"Mūsu zeme",4,Kurzeme,204,13,7,210,""
8,8,Valdis,Šteins,Male,9,8,"Mūsu zeme",4,Kurzeme,204,11,6,209,""
9,13,Smaida,Eglīte,Female,9,8,"Mūsu zeme",4,Kurzeme,204,11,6,209,""
10,14,Gunārs,Bremanis,Male,9,8,"Mūsu zeme",4,Kurzeme,204,10,6,208,""
11,9,Mareks,Žebers,Male,9,8,"Mūsu zeme",4,Kurzeme,204,9,6,207,""
12,10,Māra,Līce,Female,9,8,"Mūsu zeme",4,Kurzeme,204,8,5,207,""
13,4,Dāvids,Ceplis,Male,9,8,"Mūsu zeme",4,Kurzeme,204,9,7,206,""
14,7,Ivars,Zariņš,Male,9,8,"Mūsu zeme",4,Kurzeme,204,9,7,206,""
15,6,Artūrs,Lipskis,Male,9,8,"Mūsu zeme",4,Kurzeme,204,6,6,204,""
16,17,Ivars,Brīvers,Male,9,8,"Mūsu zeme",4,Kurzeme,204,6,6,204,""
17,12,Leonīds,Kradevics,Male,9,8,"Mūsu zeme",4,Kurzeme,204,5,7,202,""
1,1,Ilmārs,Ančāns,Male,9,8,"Mūsu zeme",5,Zemgale,374,93,11,456,""
2,2,Gustavs,Kalniņš,Male,9,8,"Mūsu zeme",5,Zemgale,374,47,14,407,""
3,3,Ildefons,Jasens,Male,9,8,"Mūsu zeme",5,Zemgale,374,29,13,390,""
4,4,Olga,Šulca,Female,9,8,"Mūsu zeme",5,Zemgale,374,26,11,389,""
5,7,Valdis,Šteins,Male,9,8,"Mūsu zeme",5,Zemgale,374,24,13,385,""
6,5,Kārlis,Ķuze,Male,9,8,"Mūsu zeme",5,Zemgale,374,20,10,384,""
7,12,Līga,Pakalka,Female,9,8,"Mūsu zeme",5,Zemgale,374,24,14,384,""
8,17,Andrejs,Strušels,Male,9,8,"Mūsu zeme",5,Zemgale,374,23,13,384,""
9,10,Ivars,Zariņš,Male,9,8,"Mūsu zeme",5,Zemgale,374,19,11,382,""
10,15,Roberts,Kalējs,Male,9,8,"Mūsu zeme",5,Zemgale,374,16,10,380,""
11,13,Leonīds,Kradevics,Male,9,8,"Mūsu zeme",5,Zemgale,374,18,13,379,""
12,9,Sarmīte,Jēgere,Female,9,8,"Mūsu zeme",5,Zemgale,374,21,17,378,""
13,8,"Vilis Mīlvars",Liniņš,Male,9,8,"Mūsu zeme",5,Zemgale,374,14,13,375,""
14,6,Laimdota,Andersone,Female,9,8,"Mūsu zeme",5,Zemgale,374,16,16,374,""
15,14,Mareks,Žebers,Male,9,8,"Mūsu zeme",5,Zemgale,374,14,14,374,""
16,16,Māra,Līce,Female,9,8,"Mūsu zeme",5,Zemgale,374,11,12,373,""
17,18,Uldis,Priede,Male,9,8,"Mūsu zeme",5,Zemgale,374,11,13,372,""
18,11,Dāvids,Ceplis,Male,9,8,"Mūsu zeme",5,Zemgale,374,9,12,371,""
1,1,Ainārs,Šlesers,Male,9,9,LPP/LC,1,Rīga,22223,10600,1498,31325,ievēlēts
2,4,Ainars,Baštiks,Male,9,9,LPP/LC,1,Rīga,22223,6330,789,27764,ievēlēts
3,32,Inese,Šlesere,Female,9,9,LPP/LC,1,Rīga,22223,3226,1261,24188,ievēlēta
4,5,Ivars,Godmanis,Male,9,9,LPP/LC,1,Rīga,22223,3663,1967,23919,"ievēlēts Vidzemes apgabalā"
5,2,Andris,Bērziņš,Male,9,9,LPP/LC,1,Rīga,22223,3135,1568,23790,"ievēlēts Vidzemes apgabalā"
6,3,Karina,Pētersone,Female,9,9,LPP/LC,1,Rīga,22223,2487,1349,23361,"ievēlēta Zemgales apgabalā"
7,31,Inta,Feldmane,Female,9,9,LPP/LC,1,Rīga,22223,1528,903,22848,""
8,13,Dainis,Turlais,Male,9,9,LPP/LC,1,Rīga,22223,1920,1484,22659,""
9,6,Krišjānis,Peters,Male,9,9,LPP/LC,1,Rīga,22223,1485,1146,22562,""
10,29,Jānis,Šmits,Male,9,9,LPP/LC,1,Rīga,22223,1274,1075,22422,""
11,9,Vjačeslavs,Stepaņenko,Male,9,9,LPP/LC,1,Rīga,22223,1670,1590,22303,""
12,10,Aija,Poča,Female,9,9,LPP/LC,1,Rīga,22223,1576,1704,22095,""
13,25,Vita,Jermoloviča,Female,9,9,LPP/LC,1,Rīga,22223,966,1280,21909,""
14,20,Irina,Vinnika,Female,9,9,LPP/LC,1,Rīga,22223,1035,1403,21855,""
15,11,Dzintars,Jaundžeikars,Male,9,9,LPP/LC,1,Rīga,22223,1468,1888,21803,""
16,27,Jevgenija,Stalidzāne,Female,9,9,LPP/LC,1,Rīga,22223,647,1109,21761,""
17,7,Guntars,Grīnvalds,Male,9,9,LPP/LC,1,Rīga,22223,722,1191,21754,""
18,30,Juris,Šmits,Male,9,9,LPP/LC,1,Rīga,22223,679,1198,21704,""
19,28,Anita,Jākobsone,Female,9,9,LPP/LC,1,Rīga,22223,561,1108,21676,""
20,12,Ivars,Kalvišķis,Male,9,9,LPP/LC,1,Rīga,22223,693,1283,21633,""
21,21,Irina,Pētersone,Female,9,9,LPP/LC,1,Rīga,22223,637,1267,21593,""
