"","PostNum","PreNum","CandidateName","CandidateSurname","Sex","Saeima","PartyNum","PartyAbbr","DistrNum","DistrName","BallotsForParty","Pluses","Minuses","Points","Result"
"6729",2,1,"Irēna","Škutāne","Female",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,224,59,2171,""
"6730",3,5,"Baiba","Pelse","Female",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,168,62,2112,""
"6731",4,3,"Pēteris","Salkazanovs","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,169,94,2081,""
"6732",5,7,"Guntis","Akmeņkalns","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,101,44,2063,""
"6733",6,4,"Mārīte","Teivāne","Female",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,109,62,2053,""
"6734",7,9,"Jānis","Grasis","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,93,49,2050,""
"6735",8,18,"Visvaldis","Puķīte","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,98,54,2050,""
"6736",9,17,"Raivo","Čaps","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,85,54,2037,""
"6737",10,8,"Kristaps","Bergmanis","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,82,53,2035,""
"6738",11,11,"Jānis","Neimanis","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,83,54,2035,""
"6739",12,16,"Jānis","Krūmiņš","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,77,52,2031,""
"6740",13,12,"Aivars","Graikstis","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,71,52,2025,""
"6741",14,13,"Juris","Eglītis","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,69,51,2024,""
"6742",15,6,"Gints","Karlsons","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,67,54,2019,""
"6743",16,15,"Uldis","Pēpulis","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,61,49,2018,""
"6744",17,14,"Zintis","Mūrnieks","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,63,52,2017,""
"6745",18,10,"Igors","Orlovs","Male",9,13,"Jaunie Demokrāti",5,"Zemgale",2006,67,70,2003,""
"6746",1,1,"Aigars","Kalvītis","Male",9,14,"TP",1,"Rīga",35813,14708,926,49595,"ievēlēts Vidzemes apgabalā"
"6747",2,2,"Artis","Pabriks","Male",9,14,"TP",1,"Rīga",35813,7520,892,42441,"ievēlēts Vidzemes apgabalā"
"6748",3,8,"Helēna","Demakova","Female",9,14,"TP",1,"Rīga",35813,6710,1613,40910,"ievēlēta Vidzemes apgabalā"
"6749",4,7,"Gundars","Bērziņš","Male",9,14,"TP",1,"Rīga",35813,5430,1578,39665,"ievēlēts Vidzemes apgabalā"
"6750",5,6,"Aigars","Štokenbergs","Male",9,14,"TP",1,"Rīga",35813,4413,681,39545,"ievēlēts Vidzemes apgabalā"
"6751",6,3,"Raimonds","Pauls","Male",9,14,"TP",1,"Rīga",35813,5215,2562,38466,"ievēlēts Vidzemes apgabalā"
"6752",7,9,"Mareks","Segliņš","Male",9,14,"TP",1,"Rīga",35813,3652,1489,37976,"ievēlēts"
"6753",8,12,"Oskars","Spurdziņš","Male",9,14,"TP",1,"Rīga",35813,2379,724,37468,"ievēlēts"
"6754",9,5,"Vineta","Muižniece","Female",9,14,"TP",1,"Rīga",35813,2599,1091,37321,"ievēlēta"
"6755",10,31,"Juris","Dalbiņš","Male",9,14,"TP",1,"Rīga",35813,2322,953,37182,"ievēlēts"
"6756",11,10,"Dzintars","Ābiķis","Male",9,14,"TP",1,"Rīga",35813,2584,1227,37170,"ievēlēts Zemgales apgabalā"
"6757",12,11,"Atis","Slakteris","Male",9,14,"TP",1,"Rīga",35813,3371,2035,37149,"ievēlēts Zemgales apgabalā"
"6758",13,19,"Jānis","Lagzdiņš","Male",9,14,"TP",1,"Rīga",35813,2210,1083,36940,"ievēlēts Kurzemes apgabalā"
"6759",14,15,"Māris","Kučinskis","Male",9,14,"TP",1,"Rīga",35813,1681,893,36601,"ievēlēts Vidzemes apgabalā"
"6760",15,4,"Vaira","Paegle","Female",9,14,"TP",1,"Rīga",35813,2220,1528,36505,""
"6761",16,13,"Valdis","Ģīlis","Male",9,14,"TP",1,"Rīga",35813,1133,1058,35888,""
"6762",17,22,"Aris","Lācis","Male",9,14,"TP",1,"Rīga",35813,834,960,35687,""
"6763",18,16,"Kārlis","Leiškalns","Male",9,14,"TP",1,"Rīga",35813,2250,2401,35662,""
"6764",19,17,"Žanete","Vasaraudze","Female",9,14,"TP",1,"Rīga",35813,759,1045,35527,""
"6765",20,20,"Baiba","Rozentāle","Female",9,14,"TP",1,"Rīga",35813,833,1153,35493,""
"6766",21,21,"Rinalds","Muciņš","Male",9,14,"TP",1,"Rīga",35813,818,1145,35486,""
"6767",22,24,"Ilze","Stobova","Female",9,14,"TP",1,"Rīga",35813,714,1092,35435,""
"6768",23,25,"Toms","Norde","Male",9,14,"TP",1,"Rīga",35813,605,1012,35406,""
"6769",24,32,"Anta","Rugāte","Female",9,14,"TP",1,"Rīga",35813,1704,2171,35346,"ievēlēta Latgales apgabalā"
"6770",25,23,"Sanita","Pavļuta-Deslande","Female",9,14,"TP",1,"Rīga",35813,591,1157,35247,""
"6771",26,28,"Jānis","Liniņš","Male",9,14,"TP",1,"Rīga",35813,348,982,35179,""
"6772",27,26,"Nils","Grasis","Male",9,14,"TP",1,"Rīga",35813,376,1021,35168,""
"6773",28,30,"Valdis","Ulmanis","Male",9,14,"TP",1,"Rīga",35813,381,1027,35167,""
"6774",29,29,"Leons","Astra","Male",9,14,"TP",1,"Rīga",35813,336,1016,35133,""
"6775",30,18,"Aigars","Ķimenis","Male",9,14,"TP",1,"Rīga",35813,328,1046,35095,""
"6776",31,27,"Dainis","Markus","Male",9,14,"TP",1,"Rīga",35813,356,1312,34857,""
"6777",32,14,"Mihails","Pietkevičs","Male",9,14,"TP",1,"Rīga",35813,487,2217,34083,""
"6778",1,1,"Aigars","Kalvītis","Male",9,14,"TP",2,"Vidzeme",61769,25113,1245,85637,"ievēlēts"
"6779",2,3,"Artis","Pabriks","Male",9,14,"TP",2,"Vidzeme",61769,11117,1142,71744,"ievēlēts"
"6780",3,9,"Helēna","Demakova","Female",9,14,"TP",2,"Vidzeme",61769,9842,2044,69567,"ievēlēta"
"6781",4,2,"Raimonds","Pauls","Male",9,14,"TP",2,"Vidzeme",61769,9431,3155,68045,"ievēlēts"
"6782",5,8,"Gundars","Bērziņš","Male",9,14,"TP",2,"Vidzeme",61769,7691,1839,67621,"ievēlēts"
"6783",6,10,"Aigars","Štokenbergs","Male",9,14,"TP",2,"Vidzeme",61769,5553,1116,66206,"ievēlēts"
"6784",7,4,"Māris","Kučinskis","Male",9,14,"TP",2,"Vidzeme",61769,5579,1256,66092,"ievēlēts"
"6785",8,6,"Vents Armands","Krauklis","Male",9,14,"TP",2,"Vidzeme",61769,5735,1435,66069,"ievēlēts"
"6786",9,7,"Oskars","Spurdziņš","Male",9,14,"TP",2,"Vidzeme",61769,5078,1094,65753,"ievēlēts Rīgas apgabalā"
"6787",10,5,"Juris","Dalbiņš","Male",9,14,"TP",2,"Vidzeme",61769,4387,1361,64795,"ievēlēts Rīgas apgabalā"
"6788",11,24,"Mareks","Segliņš","Male",9,14,"TP",2,"Vidzeme",61769,4873,1941,64701,"ievēlēts Rīgas apgabalā"
"6789",12,29,"Atis","Slakteris","Male",9,14,"TP",2,"Vidzeme",61769,5629,2908,64490,"ievēlēts Zemgales apgabalā"
"6790",13,28,"Dzintars","Ābiķis","Male",9,14,"TP",2,"Vidzeme",61769,3696,1950,63515,"ievēlēts Zemgales apgabalā"
"6791",14,20,"Vineta","Muižniece","Female",9,14,"TP",2,"Vidzeme",61769,3200,1591,63378,"ievēlēta Rīgas apgabalā"
"6792",15,25,"Jānis","Lagzdiņš","Male",9,14,"TP",2,"Vidzeme",61769,3008,1477,63300,"ievēlēts Kurzemes apgabalā"
"6793",16,11,"Kārlis","Leiškalns","Male",9,14,"TP",2,"Vidzeme",61769,3840,3236,62373,""
"6794",17,13,"Vaira","Paegle","Female",9,14,"TP",2,"Vidzeme",61769,2686,2133,62322,""
"6795",18,16,"Anta","Rugāte","Female",9,14,"TP",2,"Vidzeme",61769,2603,2850,61522,"ievēlēta Latgales apgabalā"
"6796",19,12,"Jānis","Porietis","Male",9,14,"TP",2,"Vidzeme",61769,1190,1477,61482,""
"6797",20,21,"Māris","Krastiņš","Male",9,14,"TP",2,"Vidzeme",61769,1029,1360,61438,""
"6798",21,22,"Ziedonis","Rubezis","Male",9,14,"TP",2,"Vidzeme",61769,1164,1524,61409,""
"6799",22,27,"Vija","Puzule","Female",9,14,"TP",2,"Vidzeme",61769,1177,1641,61305,""
"6800",23,26,"Edmunds","Rudzītis","Male",9,14,"TP",2,"Vidzeme",61769,1023,1511,61281,""
"6801",24,19,"Andris","Millers","Male",9,14,"TP",2,"Vidzeme",61769,1018,1528,61259,""
"6802",25,14,"Guntis","Gūtmanis","Male",9,14,"TP",2,"Vidzeme",61769,864,1402,61231,""
"6803",26,23,"Ģirts","Birziņš","Male",9,14,"TP",2,"Vidzeme",61769,901,1452,61218,""
"6804",27,18,"Guntars","Paeglis","Male",9,14,"TP",2,"Vidzeme",61769,827,1423,61173,""
"6805",28,15,"Mārtiņš","Cimermanis","Male",9,14,"TP",2,"Vidzeme",61769,828,1489,61108,""
"6806",29,17,"Vilnis","Grīviņš","Male",9,14,"TP",2,"Vidzeme",61769,823,1524,61068,""
"6807",1,2,"Aigars","Kalvītis","Male",9,14,"TP",3,"Latgale",18844,7005,616,25233,"ievēlēts Vidzemes apgabalā"
"6808",2,1,"Raimonds","Pauls","Male",9,14,"TP",3,"Latgale",18844,3263,1283,20824,"ievēlēts Vidzemes apgabalā"
"6809",3,3,"Gundars","Bērziņš","Male",9,14,"TP",3,"Latgale",18844,2511,890,20465,"ievēlēts Vidzemes apgabalā"
"6810",4,9,"Artis","Pabriks","Male",9,14,"TP",3,"Latgale",18844,2090,782,20152,"ievēlēts Vidzemes apgabalā"
"6811",5,5,"Anta","Rugāte","Female",9,14,"TP",3,"Latgale",18844,2542,1285,20101,"ievēlēta"
"6812",6,15,"Jānis","Eglītis","Male",9,14,"TP",3,"Latgale",18844,1982,855,19971,"ievēlēts"
"6813",7,8,"Jānis","Klaužs","Male",9,14,"TP",3,"Latgale",18844,1952,1050,19746,"ievēlēts"
"6814",8,19,"Helēna","Demakova","Female",9,14,"TP",3,"Latgale",18844,1762,899,19707,"ievēlēta Vidzemes apgabalā"
"6815",9,10,"Monvīds","Švarcs","Male",9,14,"TP",3,"Latgale",18844,1613,907,19550,""
"6816",10,6,"Jāzeps","Šņepsts","Male",9,14,"TP",3,"Latgale",18844,1913,1254,19503,""
"6817",11,11,"Elita","Šņepste","Female",9,14,"TP",3,"Latgale",18844,1749,1150,19443,""
"6818",12,7,"Atis","Slakteris","Male",9,14,"TP",3,"Latgale",18844,1561,1056,19349,"ievēlēts Zemgales apgabalā"
"6819",13,4,"Oskars","Spurdziņš","Male",9,14,"TP",3,"Latgale",18844,1110,871,19083,"ievēlēts Rīgas apgabalā"
"6820",14,12,"Juris","Dalbiņš","Male",9,14,"TP",3,"Latgale",18844,972,894,18922,"ievēlēts Rīgas apgabalā"
"6821",15,18,"Māris","Kučinskis","Male",9,14,"TP",3,"Latgale",18844,876,898,18822,"ievēlēts Vidzemes apgabalā"
"6822",16,13,"Arvīds","Kucins","Male",9,14,"TP",3,"Latgale",18844,870,1024,18690,""
"6823",17,16,"Maruta","Castrova","Female",9,14,"TP",3,"Latgale",18844,887,1084,18647,""
"6824",18,17,"Anatolijs","Stjade","Male",9,14,"TP",3,"Latgale",18844,740,1010,18574,""
"6825",19,14,"Mečislavs","Lukša","Male",9,14,"TP",3,"Latgale",18844,534,1119,18259,""
"6826",1,1,"Aigars","Kalvītis","Male",9,14,"TP",4,"Kurzeme",31296,13540,808,44028,"ievēlēts Vidzemes apgabalā"
"6827",2,4,"Artis","Pabriks","Male",9,14,"TP",4,"Kurzeme",31296,5244,896,35644,"ievēlēts Vidzemes apgabalā"
"6828",3,3,"Helēna","Demakova","Female",9,14,"TP",4,"Kurzeme",31296,5466,1253,35509,"ievēlēta Vidzemes apgabalā"
"6829",4,2,"Raimonds","Pauls","Male",9,14,"TP",4,"Kurzeme",31296,5098,2033,34361,"ievēlēts Vidzemes apgabalā"
"6830",5,5,"Jānis","Lagzdiņš","Male",9,14,"TP",4,"Kurzeme",31296,4026,1131,34191,"ievēlēts"
"6831",6,17,"Gundars","Bērziņš","Male",9,14,"TP",4,"Kurzeme",31296,4129,1283,34142,"ievēlēts Vidzemes apgabalā"
"6832",7,7,"Mareks","Segliņš","Male",9,14,"TP",4,"Kurzeme",31296,3703,1287,33712,"ievēlēts Rīgas apgabalā"
"6833",8,16,"Aigars","Štokenbergs","Male",9,14,"TP",4,"Kurzeme",31296,3366,974,33688,"ievēlēts Vidzemes apgabalā"
"6834",9,12,"Atis","Slakteris","Male",9,14,"TP",4,"Kurzeme",31296,3059,1908,32447,"ievēlēts Zemgales apgabalā"
"6835",10,11,"Vineta","Muižniece","Female",9,14,"TP",4,"Kurzeme",31296,2003,1156,32143,"ievēlēta Rīgas apgabalā"
"6836",11,6,"Aija","Barča","Female",9,14,"TP",4,"Kurzeme",31296,2336,1557,32075,"ievēlēta"
"6837",12,13,"Māris","Ārbergs","Male",9,14,"TP",4,"Kurzeme",31296,1784,1168,31912,"ievēlēts"
"6838",13,15,"Uldis","Briedis","Male",9,14,"TP",4,"Kurzeme",31296,1698,1174,31820,"ievēlēts"
"6839",14,14,"Ivars","Eglītis","Male",9,14,"TP",4,"Kurzeme",31296,1770,1262,31804,""
"6840",15,9,"Ivars","Lukaševičs","Male",9,14,"TP",4,"Kurzeme",31296,1468,1105,31659,""
"6841",16,10,"Juris","Reisons","Male",9,14,"TP",4,"Kurzeme",31296,1169,1205,31260,""
"6842",17,8,"Andrejs","Radzevičs","Male",9,14,"TP",4,"Kurzeme",31296,1432,1653,31075,""
"6843",1,1,"Aigars","Kalvītis","Male",9,14,"TP",5,"Zemgale",29759,13321,449,42631,"ievēlēts Vidzemes apgabalā"
"6844",2,9,"Artis","Pabriks","Male",9,14,"TP",5,"Zemgale",29759,4937,617,34079,"ievēlēts Vidzemes apgabalā"
"6845",3,4,"Gundars","Bērziņš","Male",9,14,"TP",5,"Zemgale",29759,4887,983,33663,"ievēlēts Vidzemes apgabalā"
"6846",4,6,"Helēna","Demakova","Female",9,14,"TP",5,"Zemgale",29759,4576,992,33343,"ievēlēta Vidzemes apgabalā"
"6847",5,2,"Raimonds","Pauls","Male",9,14,"TP",5,"Zemgale",29759,5026,1452,33333,"ievēlēts Vidzemes apgabalā"
"6848",6,3,"Atis","Slakteris","Male",9,14,"TP",5,"Zemgale",29759,4083,1391,32451,"ievēlēts"
"6849",7,7,"Aigars","Štokenbergs","Male",9,14,"TP",5,"Zemgale",29759,3014,615,32158,"ievēlēts Vidzemes apgabalā"
"6850",8,18,"Mareks","Segliņš","Male",9,14,"TP",5,"Zemgale",29759,2683,1033,31409,"ievēlēts Rīgas apgabalā"
"6851",9,8,"Juris","Dalbiņš","Male",9,14,"TP",5,"Zemgale",29759,2389,754,31394,"ievēlēts Rīgas apgabalā"
"6852",10,5,"Dzintars","Ābiķis","Male",9,14,"TP",5,"Zemgale",29759,2343,843,31259,"ievēlēts"
"6853",11,17,"Jānis","Lagzdiņš","Male",9,14,"TP",5,"Zemgale",29759,1753,774,30738,"ievēlēts Kurzemes apgabalā"
"6854",12,13,"Māris","Kučinskis","Male",9,14,"TP",5,"Zemgale",29759,1327,771,30315,"ievēlēts Vidzemes apgabalā"
"6855",13,14,"Leons","Līdums","Male",9,14,"TP",5,"Zemgale",29759,1192,895,30056,"ievēlēts"
"6856",14,16,"Imants","Valers","Male",9,14,"TP",5,"Zemgale",29759,919,933,29745,"ievēlēts"
"6857",15,11,"Ērika","Zommere","Female",9,14,"TP",5,"Zemgale",29759,957,1029,29687,""
"6858",16,10,"Mārtiņš","Cimermanis","Male",9,14,"TP",5,"Zemgale",29759,767,861,29665,""
"6859",17,12,"Jānis","Esta","Male",9,14,"TP",5,"Zemgale",29759,877,979,29657,""
"6860",18,15,"Sergejs","Seņkāns","Male",9,14,"TP",5,"Zemgale",29759,682,1048,29393,""
"6861",1,1,"Sandra","Kalniete","Female",9,15,"JL",1,"Rīga",46813,22212,1464,67561,"ievēlēta Vidzemes apgabalā"
"6862",2,7,"Ilma","Čepāne","Female",9,15,"JL",1,"Rīga",46813,10788,1017,56584,"ievēlēta"
"6863",3,4,"Solvita","Āboltiņa","Female",9,15,"JL",1,"Rīga",46813,11061,1437,56437,"ievēlēta"
"6864",4,9,"Linda","Mūrniece","Female",9,15,"JL",1,"Rīga",46813,10035,1204,55644,"ievēlēta"
"6865",5,5,"Ina","Druviete","Female",9,15,"JL",1,"Rīga",46813,10084,1489,55408,"ievēlēta Vidzemes apgabalā"
"6866",6,32,"Arturs Krišjānis","Kariņš","Male",9,15,"JL",1,"Rīga",46813,9482,1693,54602,"ievēlēts Vidzemes apgabalā"
"6867",7,3,"Kārlis","Šadurskis","Male",9,15,"JL",1,"Rīga",46813,9416,2149,54080,"ievēlēts"
"6868",8,8,"Inguna","Rībena","Female",9,15,"JL",1,"Rīga",46813,8563,1374,54002,"ievēlēta"
"6869",9,2,"Einars","Repše","Male",9,15,"JL",1,"Rīga",46813,13001,8774,51040,"ievēlēts Vidzemes apgabalā"
"6870",10,10,"Olafs","Pulks","Male",9,15,"JL",1,"Rīga",46813,5295,2012,50096,""
"6871",11,6,"Aigars","Pētersons","Male",9,15,"JL",1,"Rīga",46813,2599,1122,48290,""
"6872",12,15,"Artis","Kampars","Male",9,15,"JL",1,"Rīga",46813,2253,1228,47838,"ievēlēts Zemgales apgabalā"
"6873",13,12,"Guntis","Bērziņš","Male",9,15,"JL",1,"Rīga",46813,1838,1145,47506,""
"6874",14,11,"Kārlis","Strēlis","Male",9,15,"JL",1,"Rīga",46813,1852,1258,47407,""
"6875",15,16,"Sarmīte","Sīle","Female",9,15,"JL",1,"Rīga",46813,2317,2330,46800,""
"6876",16,17,"Inese","Kalniņa","Female",9,15,"JL",1,"Rīga",46813,1051,1179,46685,""
"6877",17,19,"Anita","Kalniņa","Female",9,15,"JL",1,"Rīga",46813,983,1211,46585,""
"6878",18,14,"Andris","Lasmanis","Male",9,15,"JL",1,"Rīga",46813,1115,1356,46572,""
"6879",19,13,"Ieva","Zvejsalniece","Female",9,15,"JL",1,"Rīga",46813,1000,1325,46488,""
"6880",20,22,"Lita","Beire","Female",9,15,"JL",1,"Rīga",46813,2028,2361,46480,""
"6881",21,27,"Inese","Krastiņa","Female",9,15,"JL",1,"Rīga",46813,806,1157,46462,""
"6882",22,25,"Ilona","Breģe","Female",9,15,"JL",1,"Rīga",46813,1006,1363,46456,""
"6883",23,24,"Arta","Segliņa","Female",9,15,"JL",1,"Rīga",46813,714,1167,46360,""
"6884",24,29,"Aija","Krustiņa","Female",9,15,"JL",1,"Rīga",46813,751,1215,46349,""
"6885",25,18,"Guna","Mickēviča","Female",9,15,"JL",1,"Rīga",46813,720,1206,46327,""
"6886",26,20,"Didzis","Šēnbergs","Male",9,15,"JL",1,"Rīga",46813,828,1325,46316,""
"6887",27,21,"Modris","Kokins","Male",9,15,"JL",1,"Rīga",46813,738,1250,46301,""
"6888",28,23,"Armands","Agrums","Male",9,15,"JL",1,"Rīga",46813,901,1417,46297,""
"6889",29,26,"Ligita","Azovska","Female",9,15,"JL",1,"Rīga",46813,713,1299,46227,""
"6890",30,30,"Gunārs Tālivaldis","Rācenājs","Male",9,15,"JL",1,"Rīga",46813,710,1329,46194,""
"6891",31,28,"Juris","Imaks","Male",9,15,"JL",1,"Rīga",46813,535,1202,46146,""
"6892",32,31,"Pāvels","Rebenoks","Male",9,15,"JL",1,"Rīga",46813,746,1420,46139,""
"6893",1,4,"Sandra","Kalniete","Female",9,15,"JL",2,"Vidzeme",51189,21763,1645,71307,"ievēlēta"
"6894",2,1,"Ina","Druviete","Female",9,15,"JL",2,"Vidzeme",51189,12861,2192,61858,"ievēlēta"
"6895",3,3,"Arturs Krišjānis","Kariņš","Male",9,15,"JL",2,"Vidzeme",51189,11684,2302,60571,"ievēlēts"
"6896",4,2,"Einars","Repše","Male",9,15,"JL",2,"Vidzeme",51189,15053,9302,56940,"ievēlēts"
"6897",5,6,"Ainars","Latkovskis","Male",9,15,"JL",2,"Vidzeme",51189,5631,1636,55184,"ievēlēts"
"6898",6,5,"Ausma","Ziedone-Kantāne","Female",9,15,"JL",2,"Vidzeme",51189,6170,5195,52164,"ievēlēta"
"6899",7,13,"Liene","Liepiņa","Female",9,15,"JL",2,"Vidzeme",51189,2689,1940,51938,""
"6900",8,23,"Igors","Aleksandrovs","Male",9,15,"JL",2,"Vidzeme",51189,2567,1873,51883,""
"6901",9,12,"Pēteris","Ontužāns","Male",9,15,"JL",2,"Vidzeme",51189,1966,1878,51277,""
"6902",10,10,"Alberts","Krūmiņš","Male",9,15,"JL",2,"Vidzeme",51189,1603,1821,50971,""
"6903",11,7,"Astrīda","Harju","Female",9,15,"JL",2,"Vidzeme",51189,1692,1965,50916,""
"6904",12,11,"Ilze","Vergina","Female",9,15,"JL",2,"Vidzeme",51189,1548,1927,50810,""
"6905",13,19,"Jānis","Bakmanis","Male",9,15,"JL",2,"Vidzeme",51189,1669,2050,50808,""
"6906",14,14,"Viktors","Litaunieks","Male",9,15,"JL",2,"Vidzeme",51189,1513,1934,50768,""
"6907",15,27,"Ivars","Ikaunieks","Male",9,15,"JL",2,"Vidzeme",51189,1363,1795,50757,""
"6908",16,8,"Raitis","Sijāts","Male",9,15,"JL",2,"Vidzeme",51189,1609,2047,50751,""
"6909",17,20,"Jānis","Skrastiņš","Male",9,15,"JL",2,"Vidzeme",51189,1379,1842,50726,""
"6910",18,15,"Andis","Caunītis","Male",9,15,"JL",2,"Vidzeme",51189,1410,1894,50705,""
"6911",19,17,"Māra","Ceriņa","Female",9,15,"JL",2,"Vidzeme",51189,1348,1867,50670,""
"6912",20,25,"Valda","Gaile","Female",9,15,"JL",2,"Vidzeme",51189,1430,1963,50656,""
"6913",21,24,"Andrejs","Piekalns","Male",9,15,"JL",2,"Vidzeme",51189,1211,1833,50567,""
"6914",22,21,"Jānis","Dambītis","Male",9,15,"JL",2,"Vidzeme",51189,1192,1838,50543,""
"6915",23,29,"Guntars","Ozoliņš","Male",9,15,"JL",2,"Vidzeme",51189,1116,1764,50541,""
"6916",24,28,"Ilze","Grasmane","Female",9,15,"JL",2,"Vidzeme",51189,1161,1882,50468,""
"6917",25,16,"Ēriks","Dauksts","Male",9,15,"JL",2,"Vidzeme",51189,1085,1826,50448,""
"6918",26,18,"Arvīds","Blaus","Male",9,15,"JL",2,"Vidzeme",51189,1193,1952,50430,""
"6919",27,26,"Eva","Viļķina","Female",9,15,"JL",2,"Vidzeme",51189,1102,1955,50336,""
"6920",28,22,"Guntis","Gladkins","Male",9,15,"JL",2,"Vidzeme",51189,1123,2043,50269,""
"6921",29,9,"Arilds","Bethers","Male",9,15,"JL",2,"Vidzeme",51189,1140,2114,50215,""
"6922",1,3,"Sandra","Kalniete","Female",9,15,"JL",3,"Latgale",8693,3788,297,12184,"ievēlēta Vidzemes apgabalā"
"6923",2,1,"Ilma","Čepāne","Female",9,15,"JL",3,"Latgale",8693,2082,346,10429,"ievēlēta Rīgas apgabalā"
"6924",3,2,"Einars","Repše","Male",9,15,"JL",3,"Latgale",8693,2806,1223,10276,"ievēlēts Vidzemes apgabalā"
"6925",4,5,"Kārlis","Šadurskis","Male",9,15,"JL",3,"Latgale",8693,1945,378,10260,"ievēlēts Rīgas apgabalā"
"6926",5,12,"Solvita","Āboltiņa","Female",9,15,"JL",3,"Latgale",8693,1752,328,10117,"ievēlēta Rīgas apgabalā"
"6927",6,4,"Sarmīte","Ķikuste","Female",9,15,"JL",3,"Latgale",8693,1102,379,9416,"ievēlēta"
"6928",7,19,"Ainars","Latkovskis","Male",9,15,"JL",3,"Latgale",8693,881,355,9219,"ievēlēts Vidzemes apgabalā"
"6929",8,15,"Ausma","Ziedone-Kantāne","Female",9,15,"JL",3,"Latgale",8693,959,616,9036,"ievēlēta Vidzemes apgabalā"
"6930",9,9,"Linda","Rihtere","Female",9,15,"JL",3,"Latgale",8693,587,358,8922,""
"6931",10,8,"Lauris","Baranovskis","Male",9,15,"JL",3,"Latgale",8693,545,368,8870,""
"6932",11,13,"Artis","Kampars","Male",9,15,"JL",3,"Latgale",8693,514,364,8843,"ievēlēts Zemgales apgabalā"
"6933",12,10,"Pēteris","Tretjuks","Male",9,15,"JL",3,"Latgale",8693,546,399,8840,""
"6934",13,11,"Ieva","Zvejsalniece","Female",9,15,"JL",3,"Latgale",8693,527,391,8829,""
"6935",14,6,"Gunārs","Japiņš","Male",9,15,"JL",3,"Latgale",8693,507,401,8799,""
"6936",15,14,"Sarmīte","Sīle","Female",9,15,"JL",3,"Latgale",8693,496,397,8792,""
"6937",16,18,"Ivars","Ikaunieks","Male",9,15,"JL",3,"Latgale",8693,427,388,8732,""
"6938",17,7,"Viviāna","Nagle","Female",9,15,"JL",3,"Latgale",8693,448,416,8725,""
"6939",18,16,"Ligita","Azovska","Female",9,15,"JL",3,"Latgale",8693,365,396,8662,""
"6940",19,17,"Didzis","Šēnbergs","Male",9,15,"JL",3,"Latgale",8693,363,397,8659,""
"6941",1,3,"Sandra","Kalniete","Female",9,15,"JL",4,"Kurzeme",19086,9323,442,27967,"ievēlēta Vidzemes apgabalā"
"6942",2,1,"Solvita","Āboltiņa","Female",9,15,"JL",4,"Kurzeme",19086,5362,599,23849,"ievēlēta Rīgas apgabalā"
"6943",3,4,"Arturs Krišjānis","Kariņš","Male",9,15,"JL",4,"Kurzeme",19086,4555,652,22989,"ievēlēts Vidzemes apgabalā"
"6944",4,17,"Ilma","Čepāne","Female",9,15,"JL",4,"Kurzeme",19086,4094,496,22684,"ievēlēta Rīgas apgabalā"
"6945",5,6,"Ingrīda","Circene","Female",9,15,"JL",4,"Kurzeme",19086,3897,651,22332,"ievēlēta"
"6946",6,2,"Einars","Repše","Male",9,15,"JL",4,"Kurzeme",19086,5919,3318,21687,"ievēlēts Vidzemes apgabalā"
"6947",7,7,"Silva","Bendrāte","Female",9,15,"JL",4,"Kurzeme",19086,1794,680,20200,"ievēlēta"
"6948",8,10,"Uldis-Ivars","Grava","Male",9,15,"JL",4,"Kurzeme",19086,1441,1122,19405,"ievēlēts"
"6949",9,8,"Normunds","Zernis","Male",9,15,"JL",4,"Kurzeme",19086,1007,731,19362,""
"6950",10,11,"Andris","Dedzis","Male",9,15,"JL",4,"Kurzeme",19086,915,685,19316,""
"6951",11,14,"Liena","Muskare","Female",9,15,"JL",4,"Kurzeme",19086,803,664,19225,""
"6952",12,13,"Ērika","Bērziņa","Female",9,15,"JL",4,"Kurzeme",19086,764,645,19205,""
"6953",13,15,"Uģis","Goldmanis","Male",9,15,"JL",4,"Kurzeme",19086,744,636,19194,""
"6954",14,5,"Ojārs","Grinbergs","Male",9,15,"JL",4,"Kurzeme",19086,1427,1328,19185,""
"6955",15,12,"Roberts","Jurķis","Male",9,15,"JL",4,"Kurzeme",19086,871,779,19178,""
"6956",16,16,"Māris","Zusts","Male",9,15,"JL",4,"Kurzeme",19086,811,722,19175,""
"6957",17,9,"Edgars","Baldunčiks","Male",9,15,"JL",4,"Kurzeme",19086,753,791,19048,""
